sample_id,bartscore_doc2sum,bartscore_sum2doc
284,-1.5508606433868408,-3.30690860748291
285,-0.7496920228004456,-2.7313990592956543
286,-0.5109462738037109,-2.6787164211273193
287,-1.4943339824676514,-3.485910415649414
288,-1.794825792312622,-3.1811959743499756
289,-1.3620383739471436,-3.49017333984375
290,-0.8792116045951843,-3.2527637481689453
291,-1.1102194786071777,-3.143298864364624
292,-0.9866405725479126,-3.1416738033294678
293,-1.9005968570709229,-4.074117660522461
296,-1.3939018249511719,-3.0111489295959473
297,-1.126512050628662,-3.370016098022461
305,-1.2756822109222412,-3.792293071746826
306,-1.7144410610198975,-3.549534320831299
309,-0.9843912720680237,-2.9521775245666504
310,-1.1043096780776978,-2.789463996887207
312,-1.076102375984192,-3.3176722526550293
318,-1.596152663230896,-4.066990852355957
331,-1.4834567308425903,-2.903980016708374
333,-0.6323909163475037,-2.315687894821167
337,-1.4707727432250977,-3.391343116760254
339,-2.1314475536346436,-4.024475574493408
340,-1.6171910762786865,-3.5907859802246094
341,-0.8931933045387268,-2.911026954650879
344,-1.0574344396591187,-3.026360034942627
345,-1.1244362592697144,-3.0497069358825684
347,-1.595794916152954,-3.663849115371704
349,-0.9199784398078918,-2.7575676441192627
352,-1.1923141479492188,-3.651401996612549
354,-0.8359139561653137,-3.4719300270080566
356,-1.164395809173584,-3.513235569000244
358,-1.4677135944366455,-3.398629665374756
360,-1.3480420112609863,-4.117228984832764
362,-0.6589373350143433,-2.24957013130188
364,-1.2095143795013428,-3.2905373573303223
365,-1.522294282913208,-3.014953136444092
369,-1.3817286491394043,-3.086325168609619
370,-1.2158054113388062,-3.170907974243164
373,-1.173921823501587,-3.0380563735961914
377,-1.3203388452529907,-3.5067081451416016
379,-2.414501190185547,-3.896212100982666
380,-1.2461682558059692,-2.887117385864258
383,-0.7052830457687378,-3.212463140487671
384,-1.2109589576721191,-3.0053107738494873
386,-1.4767142534255981,-3.0888681411743164
387,-0.42260080575942993,-2.025775194168091
388,-0.6314037442207336,-3.149203062057495
389,-1.6927376985549927,-3.1992757320404053
391,-1.0415351390838623,-3.614194631576538
392,-0.790502667427063,-3.356452226638794
