sample_id,fluency
0,0.94707415954317
1,0.923192441045841
2,0.9365277521094512
5,0.9613812293214943
7,0.954038857371119
8,0.8195720567057231
10,0.9085188812001164
11,0.950162605746579
15,0.9570347598565716
16,0.9608148648451401
18,0.670784526672584
19,0.9231869714579254
20,0.948459244756493
22,0.9543417581041131
24,0.9236018509620906
25,0.7868827654297509
28,0.9489170661533033
30,0.9478347054469495
31,0.9600931308481112
32,0.9356326765993562
34,0.9182049051517936
35,0.957848965160673
36,0.652170905929138
39,0.9576526863228316
40,0.9579895508684134
41,0.9565128764471644
42,0.9467129111738203
43,0.9577347811152974
44,0.952518002862526
47,0.9483520211296287
49,0.9574257074792026
51,0.9543080907372877
52,0.9547042220339231
54,0.9568754097086938
55,0.9614528204022404
56,0.9161325457803704
59,0.9358339946058365
60,0.9438147580267255
61,0.9432237536440121
65,0.9572871079108035
69,0.9524688900141554
71,0.7849490092943402
72,0.9524033809289542
73,0.6736652393263521
74,0.8997113301092895
75,0.9609204751643233
78,0.9548082239780037
80,0.9082112479421907
81,0.9460898170432813
82,0.9573171832492309
84,0.9426719983142109
85,0.8103627827074327
86,0.9081150787057238
87,0.95047081901205
88,0.8553277322913404
90,0.9356400929600529
91,0.7582176565077126
92,0.9365602329545588
95,0.9289439401770296
96,0.8298932723262566
97,0.957382612444969
98,0.9475829098787804
99,0.9518750401246914
101,0.9420870029006567
102,0.9582823575853014
104,0.7689395939767776
105,0.9421821895897571
108,0.9562002351361639
111,0.9477558080939188
113,0.9523878561026901
117,0.929196045154422
118,0.9561030066786145
119,0.8967755161482419
122,0.9510673927845957
123,0.9535478500521192
126,0.9482779658666598
128,0.9563896468315385
130,0.9353595296209956
133,0.9619472094132806
135,0.8806972071004004
136,0.6460736435739276
139,0.9463732963080597
140,0.9551582884732688
143,0.8878233607088662
144,0.9132253432984635
145,0.6733157690696665
146,0.9476185086683425
147,0.962462374758915
155,0.9482506508013396
157,0.9629008877824369
162,0.8344929481612418
163,0.9441977956811688
165,0.806321773197889
167,0.8729650871671677
175,0.9466508354744791
176,0.9502871255388715
177,0.9175808927074223
180,0.9457767809000941
182,0.7109171607437009
183,0.9514014019981771
184,0.9473245125401947
188,0.9511521366015538
189,0.7712699987430798
191,0.935488551543159
194,0.8076709909835019
196,0.9522661294590474
197,0.9393704608764967
201,0.9546198234211408
202,0.8558623617975876
206,0.9282410055739994
208,0.8733206046161268
212,0.7890887514502423
214,0.8506850339455295
216,0.9517611910332524
221,0.9568372413101955
223,0.8215136526111475
224,0.8301267386637999
225,0.9464329356831173
228,0.9541520073265152
230,0.9490805488560806
232,0.9639181623196336
233,0.9506488705257312
238,0.9611210885037392
239,0.9516861688505103
241,0.9397977687162417
243,0.9278623168218274
248,0.9405107736268464
250,0.9377603979938604
253,0.7893781322130201
256,0.9401745462094717
263,0.9538603018584129
264,0.905552308260355
266,0.955765942669738
270,0.8796283503270748
271,0.9471989909729919
272,0.9541422138172242
274,0.8778405085698215
279,0.9633908643193905
280,0.9578833947842926
281,0.7072384040151688
284,0.959270933751415
285,0.8207762984083674
286,0.9345101824172014
287,0.8336209017016696
288,0.9543659765224823
289,0.9413333145393318
290,0.9563033857376508
291,0.9482270268431786
292,0.9573379016885191
293,0.6535174609467859
296,0.8241003968158928
297,0.9549669760393347
305,0.9204075503595901
306,0.9552881414630018
309,0.9490253341036934
310,0.9426135809842371
312,0.9415241435638226
318,0.758925677506542
331,0.9614860660593652
333,0.8689158842449327
337,0.9374353507434524
339,0.9621542163389264
340,0.9517661165025819
341,0.9496104191074721
344,0.958586241174792
345,0.9557378722063028
347,0.9550029649623099
349,0.9552236819246549
352,0.9608364916933171
354,0.9477515101120303
356,0.9506437877025103
358,0.9571175703154914
360,0.9146191169500977
362,0.9539044547983346
364,0.8712240668598038
365,0.9355466524686414
369,0.9621416376904669
370,0.9576774895147232
373,0.9508274197573969
377,0.9602046190941627
379,0.777675391976082
380,0.9221571776121312
383,0.9538801687501227
384,0.9589025715918645
386,0.953518023105816
387,0.7338417661431073
388,0.9586136025952534
389,0.9652079494131455
391,0.9356059147323066
392,0.6711584148328521
393,0.7613986805236682
395,0.8234949404351356
397,0.9421777259823414
398,0.9515664158514793
399,0.8417866379332709
402,0.9409483451464999
404,0.7541546259038432
406,0.9435597631390236
408,0.8941957488403327
409,0.7688958741869966
412,0.9507761784074736
415,0.9653894730649094
417,0.9592963408800339
419,0.9551663733247567
425,0.8423430729370655
427,0.961720990298865
431,0.954882551798496
432,0.9461805982441049
433,0.944554674996148
435,0.9572105464156981
437,0.9223589117304453
441,0.8328187578467927
442,0.9549119044753966
445,0.9561899232507642
449,0.9433449714394714
451,0.9606910667523672
452,0.8709074540769534
453,0.9489393676329896
456,0.9574701520719074
457,0.9347632723702662
463,0.9168376790614691
467,0.9474500164505185
