sample_id,bartscore_doc2sum,bartscore_sum2doc
412,-1.1188039779663086,-3.8969502449035645
415,-1.8367009162902832,-3.8357009887695312
417,-2.0743019580841064,-3.306483745574951
419,-1.4571229219436646,-3.9863550662994385
425,-2.3512144088745117,-3.9319779872894287
427,-1.3337901830673218,-3.1680731773376465
431,-1.1702622175216675,-3.5708889961242676
432,-0.9975541830062866,-2.862030267715454
433,-1.488531470298767,-3.425804615020752
435,-2.3754661083221436,-3.3435328006744385
437,-2.245129108428955,-3.788767099380493
441,-1.7814958095550537,-3.3180766105651855
442,-1.672667145729065,-3.4470291137695312
445,-2.3992323875427246,-3.90232253074646
449,-1.2620518207550049,-3.175769090652466
451,-1.2376514673233032,-3.536661386489868
452,-2.813234806060791,-3.6500627994537354
453,-1.8619056940078735,-2.8658652305603027
456,-2.1476845741271973,-3.6162800788879395
457,-1.8242610692977905,-3.8663971424102783
463,-2.101595163345337,-2.0543019771575928
467,-1.3995006084442139,-3.891418933868408
469,-1.1856634616851807,-3.5849452018737793
470,-1.8458997011184692,-3.753709077835083
471,-1.248185396194458,-3.4599313735961914
472,-2.0903706550598145,-3.64125919342041
473,-2.9299023151397705,-4.058838844299316
475,-3.208211660385132,-5.23684024810791
477,-0.9442173838615417,-3.102325916290283
478,-1.772938847541809,-4.015333652496338
481,-1.650577425956726,-3.503061294555664
483,-2.071047782897949,-4.258052825927734
487,-1.7468976974487305,-3.2039167881011963
489,-1.9606770277023315,-3.404698133468628
490,-1.1099803447723389,-2.976881265640259
492,-1.2619999647140503,-4.088155746459961
494,-2.8175551891326904,-4.411309242248535
495,-2.8138744831085205,-3.6044859886169434
500,-1.7798444032669067,-3.5884718894958496
503,-1.1485795974731445,-3.877655506134033
504,-1.3177549839019775,-3.5093190670013428
505,-1.4239144325256348,-3.8597753047943115
507,-2.688082456588745,-3.805663585662842
511,-1.569360613822937,-3.232789993286133
514,-1.0264933109283447,-3.1317338943481445
515,-2.4183640480041504,-3.523913860321045
516,-2.813076972961426,-4.0283918380737305
518,-2.8227107524871826,-3.8478870391845703
519,-1.3715983629226685,-3.310319185256958
522,-2.161525249481201,-3.1820058822631836
523,-1.3815563917160034,-3.3906311988830566
529,-1.1117233037948608,-2.926321506500244
530,-1.8003994226455688,-4.110414028167725
532,-1.758226990699768,-3.530747413635254
533,-1.762725830078125,-3.420844554901123
534,-1.3343263864517212,-2.975383758544922
537,-1.3612810373306274,-2.8023362159729004
541,-1.2674000263214111,-3.226558208465576
543,-1.7384388446807861,-3.34393048286438
545,-1.6160717010498047,-4.128577709197998
550,-2.451723098754883,-3.6652917861938477
551,-1.6396009922027588,-3.5206236839294434
553,-1.6863789558410645,-3.6817069053649902
558,-1.3426586389541626,-3.3753414154052734
567,-1.3186898231506348,-3.382535696029663
574,-2.3658287525177,-3.4914684295654297
576,-3.1766698360443115,-3.9251952171325684
578,-2.8555314540863037,-4.421795845031738
579,-2.51350736618042,-3.7509779930114746
582,-0.8987627625465393,-2.7999813556671143
585,-1.6370946168899536,-3.908459186553955
587,-1.0717549324035645,-3.4013967514038086
589,-2.7808473110198975,-3.587677001953125
592,-1.06223464012146,-3.0925469398498535
593,-1.1296025514602661,-2.9961066246032715
595,-1.563240647315979,-3.669762134552002
601,-1.098471999168396,-3.713888645172119
604,-1.4323616027832031,-3.3965487480163574
608,-1.2887821197509766,-3.2800850868225098
615,-1.6080173254013062,-3.188199520111084
619,-3.9900288581848145,-3.872864007949829
621,-2.2603378295898438,-4.292443752288818
623,-1.7640318870544434,-3.8059840202331543
629,-2.8355743885040283,-4.165646553039551
630,-2.0911214351654053,-3.5574140548706055
632,-2.0210845470428467,-3.2957143783569336
633,-2.3896267414093018,-3.906510353088379
636,-1.7686036825180054,-3.138917922973633
638,-1.0338706970214844,-3.3193306922912598
639,-2.4321701526641846,-3.5829720497131348
640,-1.633069634437561,-3.2464065551757812
641,-1.50706148147583,-3.4630672931671143
642,-2.0048751831054688,-3.7684714794158936
643,-2.8723974227905273,-3.9373018741607666
648,-2.7012524604797363,-4.071381092071533
649,-1.479784607887268,-3.4717953205108643
650,-2.3822953701019287,-3.8027117252349854
651,-2.2096786499023438,-3.663733959197998
659,-2.7958972454071045,-4.149537563323975
662,-2.1343624591827393,-3.813727378845215
666,-1.0738468170166016,-3.186108350753784
669,-1.938729166984558,-3.770514488220215
672,-3.4353106021881104,-3.6622772216796875
675,-2.9340310096740723,-3.9614551067352295
676,-1.9194531440734863,-3.3123438358306885
677,-1.21583890914917,-3.4459800720214844
679,-1.0536984205245972,-3.1256630420684814
680,-1.6107295751571655,-3.2065606117248535
681,-1.4820482730865479,-3.112579584121704
683,-2.5877065658569336,-3.5290112495422363
685,-2.039637565612793,-3.457601547241211
686,-1.4443484544754028,-2.959442615509033
688,-2.545149087905884,-3.551452159881592
691,-1.5122092962265015,-3.8182544708251953
692,-1.2485092878341675,-3.047049045562744
696,-1.4572868347167969,-3.7576591968536377
700,-2.0160369873046875,-3.654364585876465
702,-1.4030287265777588,-3.5614917278289795
703,-1.8359016180038452,-3.3059206008911133
704,-1.8009239435195923,-4.024652481079102
705,-1.4572151899337769,-3.2129623889923096
706,-2.763380527496338,-4.0923566818237305
708,-1.6012829542160034,-3.252467632293701
710,-2.624950885772705,-3.4374914169311523
711,-3.3437278270721436,-3.735933303833008
714,-1.3865015506744385,-3.1553549766540527
715,-1.9584894180297852,-3.8458032608032227
716,-1.4414280652999878,-2.782214641571045
719,-1.2729190587997437,-3.7815439701080322
722,-1.3106675148010254,-3.2599167823791504
723,-1.2705504894256592,-3.6564230918884277
724,-1.3152947425842285,-3.5169992446899414
725,-2.9669618606567383,-4.0254364013671875
726,-2.340749502182007,-4.096423625946045
728,-1.3607126474380493,-3.8798298835754395
729,-2.1457951068878174,-3.704315662384033
730,-1.9164592027664185,-2.873119354248047
732,-1.4234204292297363,-3.2735190391540527
733,-3.211587429046631,-4.385114669799805
735,-1.407549500465393,-3.0317654609680176
741,-2.1224188804626465,-3.881321907043457
742,-1.4380474090576172,-3.7002110481262207
743,-1.6525779962539673,-3.590766191482544
749,-1.9871505498886108,-3.660029649734497
752,-1.8161946535110474,-3.6450929641723633
754,-2.8707425594329834,-4.267986297607422
755,-3.641286849975586,-3.497605323791504
757,-1.8903146982192993,-2.9832026958465576
758,-1.97225821018219,-3.7847166061401367
761,-1.8593636751174927,-3.64732027053833
766,-1.7962145805358887,-3.3596644401550293
768,-2.2249104976654053,-3.814941883087158
769,-2.812310218811035,-4.030627250671387
771,-2.2614614963531494,-3.741645336151123
773,-1.5588661432266235,-3.8347301483154297
775,-1.3041632175445557,-3.124631881713867
776,-3.317070245742798,-4.537854194641113
779,-1.8304064273834229,-3.4219040870666504
783,-2.4641101360321045,-4.690854072570801
784,-0.9431214332580566,-3.382448434829712
785,-2.020066738128662,-3.4262125492095947
788,-1.6021798849105835,-3.6992712020874023
790,-1.806303858757019,-3.984001636505127
793,-2.86529803276062,-3.707838535308838
798,-1.2789220809936523,-2.8646364212036133
799,-2.064120054244995,-3.0336318016052246
801,-3.0141348838806152,-3.3789830207824707
805,-2.22733211517334,-3.657390594482422
807,-1.3220059871673584,-2.741701126098633
808,-1.9809542894363403,-3.68105149269104
809,-2.160834789276123,-3.753600597381592
810,-3.192789316177368,-3.4827051162719727
814,-1.4539084434509277,-2.961109161376953
820,-1.5729122161865234,-3.6337690353393555
821,-1.2192965745925903,-3.680877447128296
824,-1.4250894784927368,-3.3649590015411377
826,-0.9871970415115356,-2.897674083709717
829,-1.3190749883651733,-3.145921230316162
830,-0.982754647731781,-3.200836658477783
831,-1.9877127408981323,-3.4494218826293945
833,-2.1725945472717285,-4.380041122436523
836,-1.4505468606948853,-3.758284568786621
838,-2.535170316696167,-3.5730481147766113
843,-2.3603508472442627,-4.124390602111816
845,-1.3514057397842407,-3.411059856414795
846,-1.6390337944030762,-3.4362053871154785
850,-1.7642152309417725,-3.0203194618225098
851,-2.3338825702667236,-3.789945125579834
852,-2.580684185028076,-4.10086727142334
853,-2.613433361053467,-4.124249458312988
854,-2.432190418243408,-3.2485594749450684
857,-1.5037469863891602,-3.2816038131713867
859,-1.1854143142700195,-3.365125894546509
860,-3.492102861404419,-4.104636192321777
861,-2.0197737216949463,-3.112471103668213
862,-2.4030840396881104,-3.4488823413848877
866,-1.0677227973937988,-3.3496055603027344
868,-0.9336948990821838,-3.780777931213379
869,-2.7613046169281006,-3.801177501678467
870,-0.9913936257362366,-3.0869359970092773
872,-1.883191704750061,-3.6961965560913086
874,-1.2055529356002808,-3.0549299716949463
875,-2.327648639678955,-4.1370344161987305
879,-3.66371488571167,-3.7743499279022217
880,-1.9882558584213257,-3.908569574356079
882,-1.584367036819458,-3.768681287765503
890,-3.431938648223877,-3.870267868041992
891,-1.4502007961273193,-3.6622345447540283
896,-0.7525761723518372,-3.4084253311157227
899,-1.6014231443405151,-3.219644069671631
901,-1.3942335844039917,-3.3338749408721924
902,-1.7496978044509888,-3.7331221103668213
903,-3.202935218811035,-4.183075904846191
907,-1.113406777381897,-3.7087793350219727
910,-2.1431806087493896,-3.9501702785491943
911,-2.6392369270324707,-3.7023773193359375
914,-3.232937812805176,-3.605898380279541
915,-1.869005560874939,-3.1772561073303223
917,-1.5163652896881104,-3.585702419281006
920,-0.8759583830833435,-3.428894281387329
922,-1.4886457920074463,-4.06231164932251
926,-1.1886529922485352,-3.2154951095581055
928,-0.8412967324256897,-2.657252550125122
930,-2.8913156986236572,-3.7914772033691406
933,-2.175370693206787,-3.3397490978240967
935,-2.499690055847168,-3.2101290225982666
936,-2.252371072769165,-3.5097427368164062
939,-0.5852861404418945,-3.6550872325897217
946,-2.534585952758789,-3.641874313354492
948,-2.4168009757995605,-3.6878061294555664
952,-1.0724809169769287,-3.470266342163086
954,-2.693119764328003,-3.251802682876587
956,-2.7312638759613037,-3.4176619052886963
957,-2.7130489349365234,-3.7214064598083496
960,-2.294926881790161,-3.4027180671691895
961,-2.187635660171509,-4.01536750793457
963,-1.5141236782073975,-3.091428756713867
968,-1.1646580696105957,-3.308387041091919
971,-2.4273757934570312,-3.3255867958068848
974,-1.449566125869751,-3.5207457542419434
975,-2.0567362308502197,-3.8329861164093018
977,-1.6505827903747559,-3.6261465549468994
978,-1.278808355331421,-3.5403337478637695
981,-1.6690009832382202,-3.193356513977051
983,-1.537450909614563,-3.1193339824676514
989,-1.9928383827209473,-4.095432281494141
995,-3.1190025806427,-3.668971061706543
997,-0.9052488207817078,-3.6122934818267822
998,-1.800979733467102,-3.786729335784912
999,-0.9926923513412476,-3.5756635665893555
1004,-1.214401364326477,-3.3046035766601562
1005,-0.8858381509780884,-3.6701321601867676
1007,-2.290259838104248,-3.470853805541992
1008,-1.3814539909362793,-3.5270071029663086
1011,-1.5653979778289795,-3.029536247253418
1014,-2.057126045227051,-3.588876724243164
1017,-2.1676082611083984,-3.305469036102295
1019,-1.3814773559570312,-3.734971046447754
1021,-1.5756211280822754,-3.4128293991088867
1023,-1.3000192642211914,-3.98051381111145
1025,-1.9787317514419556,-3.7178473472595215
1027,-1.3597387075424194,-3.732792615890503
1028,-1.1147692203521729,-3.2550764083862305
1029,-1.4166072607040405,-3.471198081970215
1032,-1.88587486743927,-3.158931016921997
1035,-3.2688043117523193,-4.306988716125488
1039,-2.7211809158325195,-4.019968032836914
1040,-1.2590675354003906,-4.268798828125
1041,-2.5825672149658203,-4.052274703979492
1043,-2.8420300483703613,-4.637766361236572
1047,-1.5851463079452515,-4.193714141845703
1049,-2.045729160308838,-3.7231369018554688
1052,-2.2077441215515137,-3.841754674911499
1055,-4.324237823486328,-4.034820556640625
1057,-1.191198706626892,-3.4954023361206055
1059,-2.640636920928955,-4.226255893707275
1060,-1.9487358331680298,-3.3777806758880615
1061,-1.3740397691726685,-3.4920313358306885
1062,-1.676459789276123,-3.307771682739258
1063,-1.8170844316482544,-3.7983622550964355
1067,-2.4388930797576904,-4.08884334564209
1069,-3.7461585998535156,-4.476186275482178
1070,-1.5035104751586914,-3.564713954925537
1074,-1.47672700881958,-3.676400899887085
1075,-0.8213537931442261,-3.0210044384002686
1077,-1.8179467916488647,-3.7491064071655273
1078,-1.8558944463729858,-3.8391964435577393
1080,-1.3816728591918945,-3.9272406101226807
1081,-1.4254907369613647,-3.9305930137634277
1086,-3.728624105453491,-3.623291015625
1088,-2.4924991130828857,-4.241089344024658
1089,-2.2660629749298096,-4.0989885330200195
1090,-2.015477418899536,-3.3220324516296387
1091,-2.4129199981689453,-3.992341995239258
1096,-2.3427340984344482,-3.96730899810791
1098,-2.190276622772217,-3.795121192932129
1102,-3.048135995864868,-4.103640079498291
1103,-1.529915690422058,-5.361761093139648
1105,-1.000870704650879,-3.248204469680786
1106,-2.348461151123047,-3.395009756088257
1107,-3.798062562942505,-4.583701133728027
1108,-3.601346492767334,-3.7336537837982178
1109,-2.9106967449188232,-4.03717041015625
1113,-1.279283881187439,-3.213879108428955
1114,-0.6094700694084167,-3.053661346435547
1115,-1.9207818508148193,-2.9267349243164062
1116,-2.343513011932373,-3.210933208465576
1121,-1.8972386121749878,-3.141430377960205
1122,-1.6740221977233887,-3.394131660461426
1123,-1.4339611530303955,-3.874438762664795
1126,-1.5506211519241333,-4.201375484466553
1128,-1.355414628982544,-3.5970120429992676
1131,-3.4174957275390625,-4.378801345825195
1132,-1.4870238304138184,-3.9766345024108887
1134,-3.480695962905884,-4.178028106689453
1135,-2.459238290786743,-3.6717052459716797
1136,-1.5601091384887695,-2.6536521911621094
1137,-2.7194056510925293,-4.5448102951049805
1138,-2.5186753273010254,-3.598238468170166
1139,-0.824759304523468,-3.080291986465454
1140,-1.745284080505371,-3.034040927886963
1144,-1.233038306236267,-2.905160665512085
1146,-1.539010763168335,-3.3716201782226562
1147,-1.8343366384506226,-3.542820692062378
1149,-1.3254504203796387,-3.295238971710205
1150,-1.9503213167190552,-3.5983498096466064
1151,-1.2377246618270874,-3.789679527282715
1155,-2.3095288276672363,-3.4581527709960938
1156,-1.4444620609283447,-3.27297306060791
1157,-1.4765346050262451,-3.878511667251587
1160,-1.145251989364624,-3.496967077255249
1161,-2.9480841159820557,-3.8333163261413574
1164,-2.8041861057281494,-3.931518793106079
1166,-1.7585103511810303,-3.359398365020752
1168,-1.896662950515747,-3.7380433082580566
1177,-1.9048622846603394,-3.558605194091797
1179,-2.470344305038452,-3.805443048477173
1181,-1.2583454847335815,-2.951724052429199
1187,-3.0150606632232666,-3.8208065032958984
1190,-1.7929155826568604,-3.3768389225006104
1191,-2.14265775680542,-3.476702928543091
1194,-2.7999022006988525,-3.818291664123535
1196,-3.1155405044555664,-4.193147659301758
1197,-1.5650279521942139,-3.351545810699463
1198,-1.8540362119674683,-3.5227274894714355
1200,-1.2391891479492188,-3.9053680896759033
1202,-1.270087718963623,-3.2251906394958496
1204,-2.355543851852417,-3.7020020484924316
1205,-1.8337846994400024,-3.383817672729492
1206,-1.6132787466049194,-3.487546920776367
1212,-2.4189586639404297,-3.7656800746917725
1214,-1.3413305282592773,-3.8068509101867676
1216,-2.5416977405548096,-3.5023863315582275
1223,-2.6993520259857178,-4.334681034088135
1224,-0.9378507733345032,-3.508816719055176
1226,-1.5357943773269653,-3.752514362335205
1229,-2.795869827270508,-4.262682914733887
1232,-2.719158411026001,-4.2553815841674805
1234,-3.666966199874878,-4.0035271644592285
1238,-0.9074837565422058,-2.630375862121582
1239,-2.095674514770508,-3.6792263984680176
1243,-2.1612024307250977,-3.535994529724121
1244,-0.8749685883522034,-3.2530553340911865
1249,-1.87838876247406,-3.6949119567871094
1254,-2.4438576698303223,-3.889946937561035
1257,-1.4899938106536865,-3.632965326309204
1258,-1.8292737007141113,-3.2002482414245605
1259,-1.5341306924819946,-3.422785997390747
1269,-1.1820745468139648,-3.4844813346862793
1271,-2.305957078933716,-3.6769137382507324
1272,-1.2008349895477295,-3.7780425548553467
1275,-0.8842032551765442,-2.981538772583008
1276,-2.2906837463378906,-4.2225494384765625
1277,-2.323132276535034,-3.2545580863952637
1278,-1.6308495998382568,-2.970151901245117
1279,-2.2038052082061768,-3.1620283126831055
1283,-2.166698455810547,-3.6066112518310547
1290,-2.533761501312256,-4.197687149047852
1291,-2.43505597114563,-4.140944004058838
1293,-2.9067118167877197,-4.304475784301758
1296,-2.2509567737579346,-3.7417049407958984
1299,-1.202652931213379,-2.7130990028381348
1301,-3.256074905395508,-4.779335021972656
1302,-1.522959589958191,-2.826988697052002
1308,-3.198276996612549,-3.947981595993042
1312,-1.2747368812561035,-3.3123152256011963
1314,-1.3098537921905518,-3.4663190841674805
1316,-0.8825133442878723,-2.9318742752075195
1318,-0.9963279366493225,-3.0372393131256104
1319,-1.2392256259918213,-3.9052045345306396
1320,-1.3947561979293823,-3.6100518703460693
1322,-2.308542013168335,-3.98642897605896
1324,-1.013248324394226,-2.8945910930633545
1326,-1.887230634689331,-3.1980535984039307
1327,-1.3199999332427979,-3.1416068077087402
1329,-1.9951491355895996,-3.626210927963257
1330,-2.3796284198760986,-3.3617148399353027
1333,-0.9250636100769043,-2.977720260620117
1335,-2.7437024116516113,-4.2023420333862305
1337,-2.4876394271850586,-3.6257894039154053
1339,-2.475468397140503,-3.6997718811035156
1340,-3.240271806716919,-4.1352219581604
1342,-2.491515874862671,-4.146759986877441
1344,-2.027771234512329,-3.41094708442688
1345,-1.9809588193893433,-3.5498299598693848
1346,-1.5012011528015137,-3.8875770568847656
1353,-0.9217632412910461,-3.0441970825195312
1355,-1.5709493160247803,-3.2798891067504883
1357,-0.9358218312263489,-2.139693260192871
1365,-1.2718782424926758,-3.1788601875305176
1366,-2.304764747619629,-3.7574973106384277
1367,-2.5905985832214355,-3.7932536602020264
1368,-2.347393035888672,-3.457256317138672
1369,-2.586966037750244,-3.4542737007141113
1370,-1.6733224391937256,-3.49041748046875
1375,-2.2976222038269043,-4.067254543304443
1376,-3.5633246898651123,-4.171238899230957
1378,-2.3122706413269043,-3.799628734588623
1381,-1.7287315130233765,-3.683175563812256
1383,-2.723806142807007,-4.84930944442749
1384,-2.1967530250549316,-3.492098808288574
1385,-2.0749449729919434,-3.4839377403259277
1387,-1.0476933717727661,-3.4582231044769287
1389,-1.1218005418777466,-3.414665937423706
1391,-1.5460351705551147,-3.8706586360931396
1394,-0.9491660594940186,-3.1853654384613037
1396,-2.175485849380493,-3.7549824714660645
1397,-2.6853208541870117,-4.444888591766357
1398,-2.069427967071533,-3.651141405105591
1400,-2.4672889709472656,-3.7622435092926025
1403,-1.6870864629745483,-3.5749340057373047
1404,-1.414340853691101,-3.8361592292785645
1405,-2.9199469089508057,-4.662164688110352
1406,-0.7863900661468506,-3.0770766735076904
1408,-0.7495331168174744,-3.01950740814209
1409,-1.0957221984863281,-3.119459390640259
1415,-1.4659942388534546,-2.8360912799835205
1419,-1.062656044960022,-3.383291721343994
1420,-0.9646198153495789,-3.2905914783477783
1422,-2.4411580562591553,-3.5320119857788086
1426,-1.8639508485794067,-3.692988395690918
1430,-1.2506740093231201,-3.9339873790740967
1432,-1.383005976676941,-3.222214698791504
1433,-0.7972496151924133,-3.4300620555877686
1436,-1.990116834640503,-3.681243419647217
1437,-1.4886765480041504,-3.2036805152893066
1441,-1.0762139558792114,-3.4509847164154053
