sample_id,flat_1024_doc2sum,flat_1024_sum2doc,flat_overlap_doc2sum,flat_overlap_sum2doc,treesum_doc2sum,treesum_sum2doc
1310,-2.0934934616088867,-2.6971452236175537,-2.098273515701294,-2.6995937824249268,-2.0655879974365234,-2.7539925575256348
1317,-3.2768046855926514,-3.5325543880462646,-3.2768046855926514,-3.5325546264648438,-3.3177073001861572,-4.992586135864258
1323,-3.0106422901153564,-4.221349716186523,-2.757190465927124,-4.326648235321045,-3.041149854660034,-4.400581359863281
1331,-3.1450014114379883,-3.7742457389831543,-3.1085402965545654,-3.7874341011047363,-2.461725950241089,-3.808192729949951
1332,-3.544292449951172,-5.982749938964844,-3.54429292678833,-5.9827494621276855,-3.512464761734009,-6.076249122619629
1338,-2.4019622802734375,-2.955444812774658,-2.4019618034362793,-2.9554443359375,-2.191577672958374,-2.8341519832611084
1341,-2.807447671890259,-3.417990207672119,-2.5431644916534424,-3.2273032665252686,-3.0574581623077393,-3.1562163829803467
1348,-2.7789745330810547,-3.1425931453704834,-2.7515053749084473,-3.3852856159210205,-2.718968391418457,-3.369717836380005
1352,-2.627016544342041,-2.613199234008789,-2.627016305923462,-2.6131997108459473,-3.085571527481079,-2.7463834285736084
1359,-2.825151205062866,-3.3867433071136475,-2.9653964042663574,-3.396862268447876,-2.892803192138672,-3.4484779834747314
1362,-2.4317421913146973,-3.2751917839050293,-2.4317429065704346,-3.275191068649292,-2.412316083908081,-3.3114633560180664
1374,-4.278030872344971,-3.610621213912964,-4.278031826019287,-3.610621929168701,-2.504549741744995,-3.6324987411499023
1390,-4.040248870849609,-4.992240905761719,-3.1903200149536133,-5.310307502746582,-3.252764940261841,-4.793859004974365
1401,-3.1674349308013916,-2.6850123405456543,-2.9983136653900146,-2.5376832485198975,-3.227922201156616,-2.6750760078430176
1423,-3.1958067417144775,-3.847137451171875,-3.3581008911132812,-3.7670018672943115,-3.128171920776367,-3.7108170986175537
1425,-3.8706870079040527,-4.3660430908203125,-3.4806740283966064,-4.41452169418335,-3.662132740020752,-4.298862934112549
1435,-2.744995355606079,-3.066965103149414,-2.7449951171875,-3.0669655799865723,-2.8367347717285156,-3.117107391357422
1440,-2.3625762462615967,-2.6840832233428955,-2.362576723098755,-2.6840827465057373,-2.2558817863464355,-2.6316640377044678
1442,-2.468252182006836,-2.946697235107422,-2.4877004623413086,-2.927496910095215,-2.7507190704345703,-3.139418363571167
1450,-3.0687673091888428,-4.411687850952148,-3.3609533309936523,-3.9726316928863525,-2.6495301723480225,-3.459630012512207
1462,-3.3613924980163574,-5.05316162109375,-3.370201349258423,-5.0509257316589355,-3.434746265411377,-4.3449201583862305
1463,-2.7213518619537354,-3.362130880355835,-2.6510307788848877,-3.390077829360962,-2.384061813354492,-3.5667426586151123
1469,-2.664670467376709,-2.839381217956543,-2.66467022895813,-2.839381456375122,-2.7235074043273926,-2.9488961696624756
1486,-3.0819196701049805,-3.952709674835205,-2.5886118412017822,-4.126761436462402,-2.9534151554107666,-4.151630878448486
1488,-3.5527024269104004,-4.283290386199951,-3.206082344055176,-4.115073204040527,-2.7046239376068115,-4.007497787475586
1489,-3.2450039386749268,-3.522913694381714,-3.2450037002563477,-3.5229134559631348,-3.424412727355957,-3.6769232749938965
1503,-2.4894349575042725,-3.669914484024048,-2.4894349575042725,-3.669914484024048,-3.0578513145446777,-3.854663610458374
1510,-3.2121269702911377,-4.996683120727539,-3.1539604663848877,-5.018650054931641,-3.269012212753296,-5.061343193054199
1516,-3.0718729496002197,-3.392434597015381,-3.3120081424713135,-3.504068613052368,-3.1424472332000732,-3.6130387783050537
1522,-3.481647253036499,-4.3589277267456055,-3.277278184890747,-4.550098419189453,-3.4279463291168213,-4.491051197052002
1536,-2.697645425796509,-3.3440322875976562,-2.6976449489593506,-3.344032049179077,-2.5544936656951904,-3.368729591369629
1555,-2.8332998752593994,-2.8340799808502197,-2.8024327754974365,-2.8403286933898926,-2.570357084274292,-2.9582841396331787
1557,-2.621635675430298,-4.551448822021484,-2.8671650886535645,-4.474314212799072,-2.774050712585449,-4.292381286621094
1558,-2.0588834285736084,-2.2011895179748535,-2.0588836669921875,-2.2011899948120117,-2.1922268867492676,-2.2160191535949707
1559,-2.281658887863159,-2.4099440574645996,-2.0793776512145996,-1.8846169710159302,-2.820611000061035,-2.2540149688720703
1561,-3.195568323135376,-4.264831066131592,-3.1977412700653076,-4.368939399719238,-3.1416351795196533,-4.041311740875244
1565,-2.959263801574707,-4.279662132263184,-2.7761175632476807,-4.442075252532959,-2.75966215133667,-4.141324996948242
1569,-2.2419071197509766,-3.317411184310913,-2.2419075965881348,-3.3174116611480713,-2.3254008293151855,-3.190690040588379
1571,-2.674283266067505,-2.735804557800293,-2.50223445892334,-2.67327618598938,-2.7354350090026855,-3.2107019424438477
1575,-2.798644542694092,-3.0837371349334717,-2.8145670890808105,-3.083014965057373,-2.8438234329223633,-3.1092774868011475
1577,-2.5355937480926514,-4.304451942443848,-2.455132484436035,-4.303389549255371,-2.6266887187957764,-4.303310871124268
1582,-3.1136398315429688,-3.815143346786499,-3.104511260986328,-3.8322360515594482,-3.4866697788238525,-3.6443941593170166
1590,-3.242476463317871,-2.697847604751587,-3.207425832748413,-2.699857473373413,-2.986772298812866,-2.618037223815918
1592,-3.3582043647766113,-4.129075527191162,-3.2690048217773438,-4.106016159057617,-1.8790128231048584,-2.7466537952423096
1614,-2.49352765083313,-3.441713571548462,-2.9529924392700195,-3.474766254425049,-2.8780674934387207,-3.363043785095215
1620,-3.6812570095062256,-5.8525824546813965,-3.6812570095062256,-5.852581977844238,-4.384739875793457,-5.920741081237793
1624,-2.6548924446105957,-2.4951553344726562,-2.6548924446105957,-2.495154857635498,-2.437565565109253,-2.5444846153259277
1628,-3.048107385635376,-3.5082790851593018,-3.048107862472534,-3.50827956199646,-3.2587363719940186,-4.238613128662109
1629,-2.927168607711792,-3.9618024826049805,-2.614423990249634,-3.739211320877075,-2.784661054611206,-3.8273510932922363
1631,-3.0735995769500732,-3.4274754524230957,-3.073599100112915,-3.427475929260254,-3.3605270385742188,-3.5643415451049805
1633,-2.636197328567505,-3.3205811977386475,-2.5818920135498047,-3.3553621768951416,-2.8184845447540283,-3.545320510864258
1634,-2.9404690265655518,-3.8297126293182373,-2.9404690265655518,-3.8297128677368164,-2.6779510974884033,-3.909102439880371
1647,-2.770331859588623,-2.6869630813598633,-2.8060343265533447,-2.63187837600708,-3.057872772216797,-2.880678415298462
1667,-2.9321537017822266,-3.8394598960876465,-3.1659159660339355,-4.37625789642334,-2.3522322177886963,-2.82222843170166
1673,-3.008248805999756,-3.332261085510254,-2.6695539951324463,-3.3284378051757812,-2.8174946308135986,-3.3656389713287354
1694,-2.9476075172424316,-4.019876003265381,-2.9476072788238525,-4.019876956939697,-2.741436243057251,-3.8952877521514893
1702,-2.5642199516296387,-4.003144264221191,-2.5642194747924805,-4.003144264221191,-2.634817361831665,-4.156144618988037
1716,-3.8266420364379883,-3.977095365524292,-3.8266420364379883,-3.9770960807800293,-3.7705674171447754,-3.535463333129883
1720,-2.9818758964538574,-3.5977659225463867,-2.7867565155029297,-3.6128745079040527,-2.25423002243042,-3.6540346145629883
1721,-2.3058578968048096,-3.838963508605957,-2.7798972129821777,-4.097906589508057,-2.9403398036956787,-3.906806468963623
1725,-3.0144755840301514,-2.936394453048706,-2.964916229248047,-2.8961124420166016,-2.689265012741089,-2.9604978561401367
1728,-3.4615330696105957,-4.488382339477539,-3.4615328311920166,-4.488382339477539,-3.0562891960144043,-4.566938400268555
1733,-3.2947213649749756,-4.221778869628906,-3.2947211265563965,-4.221778869628906,-3.351295232772827,-4.27573299407959
1735,-2.4869613647460938,-3.420671224594116,-2.7329795360565186,-3.445880889892578,-2.2234814167022705,-3.784316062927246
1737,-3.366981267929077,-3.4562649726867676,-3.001016616821289,-3.4030449390411377,-2.362386465072632,-2.335624933242798
1741,-2.6426544189453125,-3.4737563133239746,-2.8472275733947754,-3.4629569053649902,-2.930051326751709,-3.5123260021209717
1746,-2.7783522605895996,-4.028055191040039,-2.7783520221710205,-4.028054714202881,-2.9894723892211914,-4.007173538208008
1750,-2.8827970027923584,-3.6448800563812256,-2.891812324523926,-3.7139337062835693,-3.045362949371338,-3.7187488079071045
1751,-2.637169361114502,-2.682349443435669,-2.714226245880127,-2.794542074203491,-2.5823581218719482,-2.586735486984253
1752,-2.5548596382141113,-4.103245258331299,-2.437330961227417,-4.155823707580566,-2.9065535068511963,-4.03739595413208
1755,-3.2273528575897217,-3.654414653778076,-3.9385175704956055,-4.439670562744141,-3.3051414489746094,-3.8133184909820557
1763,-2.2547125816345215,-1.7511309385299683,-2.2547125816345215,-1.751131534576416,-2.653395652770996,-2.6647262573242188
1772,-3.601011037826538,-4.561532497406006,-3.6010115146636963,-4.561532020568848,-3.6384291648864746,-3.6865463256835938
1783,-3.6394550800323486,-4.778453350067139,-3.763054132461548,-4.785945892333984,-3.734530448913574,-4.782134532928467
1785,-2.5656344890594482,-3.1677589416503906,-2.6245150566101074,-3.1732370853424072,-2.5433120727539062,-3.179368495941162
1791,-2.6544346809387207,-3.836866855621338,-2.997664451599121,-4.004229545593262,-2.2646098136901855,-3.760416030883789
1792,-2.6496694087982178,-3.482954978942871,-2.78848934173584,-3.519688129425049,-2.663135051727295,-3.603168249130249
1796,-2.3561336994171143,-2.4023656845092773,-2.2416884899139404,-2.382258653640747,-3.224083423614502,-3.398616313934326
1797,-3.15867018699646,-3.8559648990631104,-2.8330495357513428,-3.85715389251709,-2.861041784286499,-3.1027677059173584
1799,-2.8299684524536133,-3.2763571739196777,-2.548651695251465,-3.415510654449463,-2.566197633743286,-3.5793826580047607
1804,-3.0653936862945557,-2.373549461364746,-3.019106388092041,-2.4212849140167236,-2.905871629714966,-3.1864399909973145
1805,-3.0676066875457764,-5.164002895355225,-3.2580766677856445,-4.902764320373535,-3.220993757247925,-5.084906578063965
1806,-3.058889627456665,-3.886488199234009,-3.054973602294922,-4.25766134262085,-2.857921838760376,-3.83316969871521
1815,-2.3527939319610596,-3.5577752590179443,-2.3527939319610596,-3.5577754974365234,-2.4294896125793457,-3.7073349952697754
1822,-2.7924716472625732,-2.671135187149048,-2.7710280418395996,-2.6847212314605713,-2.778913736343384,-3.1658785343170166
1826,-2.5869140625,-4.144333362579346,-2.5500407218933105,-4.07693338394165,-2.563368558883667,-4.231021881103516
1828,-2.716167449951172,-4.863307476043701,-2.995925188064575,-4.789721488952637,-2.919616937637329,-5.002189636230469
1836,-2.9450554847717285,-2.663295269012451,-3.0708510875701904,-3.539583921432495,-3.769519329071045,-3.6357262134552
1840,-3.0607247352600098,-3.9405605792999268,-2.7020881175994873,-3.69085431098938,-2.8003432750701904,-3.528520107269287
1841,-3.5072407722473145,-3.541529893875122,-3.2581639289855957,-3.519627571105957,-2.035348415374756,-2.66264009475708
1848,-2.3667073249816895,-1.8490499258041382,-2.3667073249816895,-1.8490499258041382,-2.7183663845062256,-2.659208059310913
1863,-2.93876314163208,-3.5423245429992676,-3.027973175048828,-3.473083734512329,-2.923135995864868,-3.517813205718994
1864,-2.9965434074401855,-5.925608158111572,-2.939880609512329,-5.937599182128906,-3.0195534229278564,-5.87796688079834
1866,-2.5946004390716553,-3.7216920852661133,-2.5946006774902344,-3.7216920852661133,-2.6667232513427734,-3.90826416015625
1875,-3.265944004058838,-4.089491844177246,-3.056749105453491,-4.226725101470947,-3.3643219470977783,-4.1832756996154785
1876,-3.588392496109009,-3.9161934852600098,-3.588392496109009,-3.9161934852600098,-2.9146363735198975,-3.8238065242767334
1885,-3.1655099391937256,-3.7404239177703857,-3.1534907817840576,-3.6873586177825928,-3.0317611694335938,-3.4213404655456543
1888,-3.1436116695404053,-3.981294870376587,-3.1436116695404053,-3.981294870376587,-3.3400421142578125,-3.9767544269561768
1894,-2.9859752655029297,-3.779970407485962,-3.0889642238616943,-3.8467154502868652,-3.169508934020996,-3.8773393630981445
1896,-2.846696615219116,-3.478233575820923,-2.649366617202759,-3.296755313873291,-2.767571210861206,-3.3842272758483887
1905,-3.6473851203918457,-4.356116771697998,-3.6583666801452637,-4.351748943328857,-3.190206527709961,-4.327785015106201
1907,-3.0086781978607178,-4.259763717651367,-3.491710901260376,-4.159010887145996,-3.4259021282196045,-3.9467673301696777
1912,-2.366170644760132,-3.0839779376983643,-2.480803966522217,-3.183837890625,-2.4988324642181396,-3.159247398376465
1920,-2.7199079990386963,-3.6464169025421143,-3.1652750968933105,-3.706763505935669,-2.8557610511779785,-3.598726511001587
1924,-2.65796160697937,-3.7152037620544434,-2.693251848220825,-3.701447010040283,-2.611809492111206,-3.782930612564087
1926,-2.9614346027374268,-3.391404390335083,-2.7741544246673584,-3.2646987438201904,-2.1959168910980225,-3.4782917499542236
1936,-1.463483214378357,-2.4516263008117676,-1.463483214378357,-2.4516263008117676,-2.3248438835144043,-2.8471829891204834
1939,-2.9622552394866943,-2.421806573867798,-3.1298370361328125,-2.437870502471924,-3.1666452884674072,-2.413494825363159
1949,-3.095271110534668,-4.563169002532959,-3.18823504447937,-4.4928998947143555,-3.4729928970336914,-4.738925457000732
1954,-2.9155585765838623,-3.871126651763916,-2.4917895793914795,-4.426229000091553,-2.378950357437134,-3.3918514251708984
1955,-3.1946985721588135,-4.658816337585449,-3.113997220993042,-4.49141788482666,-3.51446270942688,-4.51962947845459
1959,-3.258319854736328,-3.763782024383545,-3.1143274307250977,-3.7288506031036377,-2.9997940063476562,-3.8252389430999756
1960,-2.6634292602539062,-3.420865297317505,-2.782911539077759,-3.4266042709350586,-3.06594181060791,-3.582526445388794
1961,-2.5044105052948,-2.7590675354003906,-2.5380821228027344,-2.798414468765259,-2.7004339694976807,-2.6989235877990723
1964,-2.9986391067504883,-2.512237310409546,-3.3078830242156982,-3.7084476947784424,-3.506028413772583,-3.6504952907562256
1968,-3.0161309242248535,-3.3912734985351562,-3.1680755615234375,-3.644927740097046,-3.2128143310546875,-4.110699653625488
1973,-2.502411127090454,-2.910780906677246,-2.3256516456604004,-2.8940155506134033,-2.8141164779663086,-3.3701729774475098
1977,-2.2746195793151855,-3.5155394077301025,-2.7274081707000732,-3.7092065811157227,-2.454637050628662,-3.561345100402832
1989,-2.789048194885254,-2.911972999572754,-2.6865997314453125,-2.8952724933624268,-2.785935640335083,-2.9688477516174316
1990,-3.1099483966827393,-4.0127129554748535,-2.9633941650390625,-4.029582500457764,-2.9492578506469727,-3.961883306503296
1993,-2.7644147872924805,-3.176149368286133,-2.8120555877685547,-3.1789684295654297,-2.714507818222046,-3.1941754817962646
1996,-2.719545841217041,-3.8279869556427,-2.7547671794891357,-3.6522727012634277,-2.6086456775665283,-3.537687301635742
1997,-3.0180132389068604,-4.915984630584717,-3.0180132389068604,-4.915985107421875,-2.396991729736328,-4.933463096618652
1998,-3.270359754562378,-3.9622223377227783,-3.2703592777252197,-3.962221384048462,-3.2652931213378906,-3.965442180633545
2001,-3.049278497695923,-3.338319778442383,-3.0492782592773438,-3.3383188247680664,-2.725289821624756,-3.3315823078155518
2005,-2.764862298965454,-3.8277862071990967,-3.159470558166504,-4.270638465881348,-3.0472254753112793,-4.006059169769287
2006,-2.661590814590454,-4.595488548278809,-2.6615912914276123,-4.595489025115967,-2.6185266971588135,-4.820965766906738
2011,-3.250126361846924,-3.7225773334503174,-3.0221331119537354,-3.622968912124634,-2.9549734592437744,-3.5543789863586426
2016,-2.5861966609954834,-3.376854419708252,-2.5861968994140625,-3.376854419708252,-2.746591567993164,-3.915384531021118
2020,-1.8789677619934082,-2.0278375148773193,-1.878967046737671,-2.0278375148773193,-2.400240898132324,-1.9142134189605713
2025,-3.19856333732605,-3.689985990524292,-3.36635422706604,-3.811239004135132,-2.5340259075164795,-2.633544921875
2030,-2.991663932800293,-3.473745107650757,-2.991664409637451,-3.4737446308135986,-2.8748490810394287,-3.6114537715911865
2032,-3.123887300491333,-3.630159616470337,-3.1238863468170166,-3.630159378051758,-3.1682982444763184,-3.7034077644348145
2033,-2.974869966506958,-3.864804267883301,-2.9700872898101807,-3.8505783081054688,-2.6887688636779785,-3.540531635284424
2036,-2.461500883102417,-2.078064203262329,-2.6684353351593018,-2.162787914276123,-2.697249412536621,-2.1976308822631836
2041,-2.8012802600860596,-2.342951774597168,-2.5242760181427,-2.428999900817871,-2.4324254989624023,-2.393313407897949
2044,-2.738638401031494,-4.015957832336426,-2.6344428062438965,-4.025338172912598,-3.0406033992767334,-4.0707573890686035
2046,-2.3205313682556152,-3.2499988079071045,-2.074733018875122,-2.9907686710357666,-2.077716588973999,-2.9045183658599854
2051,-2.6611058712005615,-4.203746795654297,-3.1327309608459473,-4.304778099060059,-2.597108840942383,-4.079653739929199
2057,-2.7329447269439697,-3.5636091232299805,-2.7097742557525635,-3.4985127449035645,-2.6343719959259033,-3.5212457180023193
2059,-2.7867794036865234,-3.953462600708008,-2.847108840942383,-4.035229682922363,-3.0857958793640137,-4.160041332244873
2066,-3.372501850128174,-2.4368865489959717,-3.3725016117095947,-2.436886787414551,-3.4036080837249756,-2.4058837890625
2067,-2.9514994621276855,-3.4641952514648438,-2.5272226333618164,-3.341655969619751,-3.115741491317749,-3.190962314605713
2068,-3.279817819595337,-3.846008539199829,-3.279818296432495,-3.84600830078125,-1.9122284650802612,-2.200463056564331
2086,-3.460829496383667,-2.646880626678467,-3.4821665287017822,-2.647301197052002,-3.774162530899048,-2.6562137603759766
2099,-2.9776530265808105,-4.922440052032471,-2.9776532649993896,-4.9224395751953125,-3.16975736618042,-4.95042085647583
2116,-2.7573657035827637,-3.121748685836792,-2.7762582302093506,-3.122117280960083,-2.505026340484619,-3.1811013221740723
2123,-2.489668369293213,-2.4878013134002686,-2.715637445449829,-2.4389352798461914,-2.8151042461395264,-2.207453727722168
2131,-2.6895129680633545,-3.382589340209961,-2.9676153659820557,-3.4448115825653076,-2.7736146450042725,-3.4263436794281006
2136,-3.3815252780914307,-4.699960231781006,-3.120028018951416,-4.6392011642456055,-4.016530513763428,-4.60481595993042
2139,-3.3469936847686768,-3.7902045249938965,-4.008900165557861,-3.793633460998535,-3.64214825630188,-3.8460710048675537
2145,-2.8969664573669434,-3.2072203159332275,-2.508467197418213,-2.4372708797454834,-2.7169768810272217,-2.937605142593384
2152,-2.9577770233154297,-2.8993382453918457,-2.7167601585388184,-2.9475135803222656,-2.9736931324005127,-2.9595088958740234
2157,-2.3387222290039062,-2.2575137615203857,-3.0455424785614014,-3.453171491622925,-2.5576701164245605,-2.405745506286621
2162,-3.5001137256622314,-3.750972032546997,-3.5001142024993896,-3.750972032546997,-3.19075870513916,-3.575939416885376
2166,-2.7515435218811035,-3.7819082736968994,-3.100745916366577,-3.2289092540740967,-2.7927708625793457,-3.1258738040924072
2167,-3.7163376808166504,-3.750460624694824,-3.500767707824707,-3.7066457271575928,-3.035647392272949,-3.7530808448791504
2169,-2.961979627609253,-3.135287284851074,-3.073742151260376,-3.162705421447754,-3.1746556758880615,-4.559539318084717
2171,-3.2951979637145996,-4.631587982177734,-2.6813275814056396,-4.577336311340332,-3.338801860809326,-4.638150215148926
2172,-2.6273207664489746,-3.8091213703155518,-2.6273205280303955,-3.80912184715271,-2.597379684448242,-3.7737627029418945
2174,-3.0842788219451904,-4.042542934417725,-3.5268642902374268,-3.907055377960205,-3.3443827629089355,-3.825517177581787
2175,-3.3633298873901367,-4.245175838470459,-3.363330602645874,-4.245176315307617,-3.6302640438079834,-4.293793201446533
2176,-3.2906367778778076,-3.431692361831665,-3.560734272003174,-3.4187166690826416,-3.090658187866211,-3.1799511909484863
2185,-2.9921414852142334,-3.0691730976104736,-2.9921414852142334,-3.0691730976104736,-2.886021614074707,-2.9739577770233154
2187,-2.835024356842041,-3.9376296997070312,-2.8020474910736084,-3.9528515338897705,-2.9725568294525146,-3.996668577194214
2193,-3.19081711769104,-5.045475959777832,-3.19081711769104,-5.045475006103516,-2.7458505630493164,-4.2942633628845215
2198,-2.672023296356201,-3.475095510482788,-2.6720235347747803,-3.4750959873199463,-2.578166961669922,-4.621354579925537
2207,-2.483330726623535,-2.7817766666412354,-2.4676995277404785,-2.7596373558044434,-3.366708993911743,-3.167865037918091
2211,-3.689502477645874,-3.879204750061035,-3.956775665283203,-3.9018402099609375,-3.225191116333008,-3.9857802391052246
2212,-3.3652451038360596,-4.5980916023254395,-3.3652451038360596,-4.598091125488281,-2.846252202987671,-4.075009822845459
2219,-3.36582088470459,-3.634486198425293,-3.4196221828460693,-3.6461949348449707,-3.116619348526001,-3.4389772415161133
2225,-3.1734676361083984,-4.637625217437744,-3.1485610008239746,-4.63936185836792,-3.045776605606079,-4.618274688720703
2230,-3.1673953533172607,-3.4967010021209717,-3.1673948764801025,-3.4967005252838135,-3.470363140106201,-4.04216194152832
2231,-3.5713396072387695,-3.5760397911071777,-3.1317942142486572,-3.6929914951324463,-2.861715078353882,-3.154632568359375
2235,-4.156172752380371,-4.478227615356445,-2.6494827270507812,-4.442784786224365,-3.7782766819000244,-4.576834678649902
2239,-3.2713630199432373,-4.453097820281982,-3.2692391872406006,-4.551420211791992,-3.033398151397705,-4.755197525024414
2247,-2.927109956741333,-4.819345951080322,-2.917915105819702,-3.6576411724090576,-2.8720502853393555,-4.828780174255371
2249,-2.607351303100586,-3.0245113372802734,-2.583559274673462,-3.025944471359253,-2.6115565299987793,-2.8597893714904785
2253,-3.5800554752349854,-4.31925630569458,-3.5800554752349854,-4.31925630569458,-2.971747875213623,-4.30694055557251
2263,-2.8024256229400635,-2.2011542320251465,-2.741433620452881,-2.206049680709839,-2.8058865070343018,-2.728036642074585
2265,-2.6547772884368896,-3.054830312728882,-2.654777765274048,-3.054830312728882,-2.499131202697754,-3.132744312286377
2266,-2.6675925254821777,-2.830153703689575,-2.667593002319336,-2.830152988433838,-2.9453799724578857,-3.735337734222412
2271,-3.1110780239105225,-3.5390007495880127,-2.5755228996276855,-3.3454668521881104,-2.847679615020752,-3.1107165813446045
2276,-2.906710147857666,-4.329318523406982,-2.951667547225952,-4.3798980712890625,-2.8126845359802246,-4.152966499328613
2277,-3.3252995014190674,-4.7426347732543945,-3.3252995014190674,-4.7426347732543945,-3.8674802780151367,-4.694692134857178
2278,-2.4301211833953857,-1.7384278774261475,-2.503666400909424,-1.8245400190353394,-2.2872114181518555,-1.7832955121994019
2279,-3.8261754512786865,-5.049713611602783,-3.8261754512786865,-5.049713611602783,-2.1630218029022217,-4.845204830169678
2281,-3.163159132003784,-3.680231809616089,-3.1631596088409424,-3.6802327632904053,-2.9928343296051025,-3.9532015323638916
2282,-3.071315288543701,-3.262554883956909,-3.367258310317993,-3.254384756088257,-2.6185617446899414,-3.1533713340759277
2284,-3.132218599319458,-4.261133193969727,-3.106966972351074,-4.27043342590332,-3.2555503845214844,-4.229249954223633
2286,-2.341038465499878,-3.322539806365967,-2.341038465499878,-3.3225393295288086,-2.040147066116333,-3.521031379699707
2290,-3.4260849952697754,-3.1459710597991943,-3.426084518432617,-3.1459717750549316,-3.3664700984954834,-3.24975848197937
2308,-3.075662612915039,-3.6781253814697266,-2.9185922145843506,-3.699410915374756,-2.76835036277771,-3.703970193862915
2316,-2.5448484420776367,-3.099592447280884,-2.890174627304077,-3.777285099029541,-2.698718309402466,-3.5369694232940674
2318,-3.2360103130340576,-3.4278006553649902,-3.2360103130340576,-3.4278006553649902,-3.350003242492676,-3.638747453689575
2324,-2.9455831050872803,-3.5145134925842285,-2.925252676010132,-3.531341075897217,-3.4856340885162354,-3.795339345932007
2329,-3.122530937194824,-3.6118996143341064,-2.9492666721343994,-3.544131278991699,-2.8025708198547363,-3.800870418548584
2334,-3.2729246616363525,-4.090011119842529,-2.6639764308929443,-3.6996264457702637,-3.047983407974243,-3.795330762863159
2336,-3.1200897693634033,-3.026637315750122,-2.84373140335083,-3.013871908187866,-3.021212100982666,-3.1593246459960938
2340,-3.529877185821533,-4.234048366546631,-3.513864517211914,-4.0372490882873535,-3.1804468631744385,-3.987379550933838
2350,-3.229222059249878,-3.607663154602051,-2.8889389038085938,-3.595965623855591,-2.844855546951294,-4.38088321685791
2359,-3.097661018371582,-3.5158369541168213,-2.7934377193450928,-3.277761220932007,-2.5333657264709473,-3.108120918273926
2360,-2.422940492630005,-2.4507267475128174,-2.4229400157928467,-2.4507272243499756,-2.4580087661743164,-4.046126365661621
2361,-2.784045457839966,-3.435030937194824,-2.784046173095703,-3.435029983520508,-2.780771255493164,-3.3052961826324463
2364,-3.009920835494995,-4.016384601593018,-2.759434461593628,-4.189604759216309,-3.1478359699249268,-4.315185546875
2370,-3.206470012664795,-4.465246677398682,-2.96858549118042,-4.3819780349731445,-2.8004887104034424,-3.779074192047119
2385,-3.1438634395599365,-3.3636722564697266,-3.4593539237976074,-3.756683349609375,-2.949634313583374,-3.343994379043579
2390,-2.8634212017059326,-2.761657238006592,-2.643057107925415,-2.7963812351226807,-2.8382394313812256,-2.7583680152893066
2393,-2.4305965900421143,-3.5333871841430664,-2.3592169284820557,-3.5255398750305176,-2.958923578262329,-3.9815728664398193
2401,-2.7097134590148926,-2.777473211288452,-2.8122501373291016,-2.917443037033081,-2.600452423095703,-2.668405532836914
2404,-2.9822750091552734,-3.4393470287323,-2.8501787185668945,-3.4333908557891846,-2.9056758880615234,-4.085169315338135
2410,-2.0861353874206543,-3.957026720046997,-2.086134910583496,-3.957026243209839,-2.3995399475097656,-3.8209168910980225
2422,-3.0714340209960938,-4.46693754196167,-3.0714337825775146,-4.466938018798828,-3.0926513671875,-4.326825141906738
2426,-2.4097166061401367,-3.675640106201172,-3.3706750869750977,-3.698796272277832,-3.5221660137176514,-3.4815213680267334
2430,-3.2056307792663574,-3.816868543624878,-3.3159067630767822,-3.9476091861724854,-2.79313325881958,-4.059174537658691
2435,-2.789796829223633,-3.8286871910095215,-2.973060131072998,-3.8827123641967773,-2.9069252014160156,-3.7935729026794434
2444,-3.34981369972229,-3.335268259048462,-3.1482081413269043,-3.400545597076416,-2.930027961730957,-3.2776896953582764
2446,-3.3029487133026123,-4.70060396194458,-3.3759164810180664,-4.994882106781006,-3.54488205909729,-4.93703556060791
2452,-4.152339458465576,-4.176759719848633,-4.152339935302734,-4.176759719848633,-3.648289442062378,-4.319035530090332
2457,-2.5744729042053223,-2.80318021774292,-2.41137957572937,-2.7052276134490967,-2.5146453380584717,-2.7441318035125732
2460,-2.652587413787842,-3.4908266067504883,-2.652587890625,-3.4908266067504883,-2.6048927307128906,-3.531120538711548
2465,-2.7609410285949707,-4.715328216552734,-2.7629013061523438,-4.497227191925049,-2.970158100128174,-4.439915657043457
2470,-3.4369161128997803,-2.6188504695892334,-3.4151418209075928,-2.5967869758605957,-2.853863000869751,-2.5406575202941895
2476,-3.1321706771850586,-3.103140354156494,-2.9654502868652344,-3.2469515800476074,-3.449705123901367,-3.2470343112945557
2478,-2.908855676651001,-4.405893325805664,-3.1029186248779297,-4.434637069702148,-2.997845411300659,-4.568699836730957
2489,-3.054555892944336,-3.4967637062072754,-3.0101773738861084,-3.1180579662323,-2.9643025398254395,-3.527981996536255
2491,-2.7575321197509766,-2.974515438079834,-2.772089958190918,-2.860926628112793,-2.7326242923736572,-2.8894410133361816
2500,-2.927900552749634,-3.9843432903289795,-3.6013031005859375,-4.0434346199035645,-3.3013806343078613,-4.2014360427856445
2501,-2.492236375808716,-3.212083101272583,-2.4922361373901367,-3.212082862854004,-2.689568519592285,-3.634352922439575
2508,-2.793079376220703,-3.490407943725586,-2.6967031955718994,-3.528636932373047,-3.039088010787964,-3.158494472503662
2511,-2.313509225845337,-3.1291844844818115,-2.336721897125244,-3.139314889907837,-2.7066359519958496,-3.2416930198669434
2519,-3.2781198024749756,-3.865870237350464,-3.383570671081543,-3.8020405769348145,-3.7601613998413086,-3.9416561126708984
