sample_id,PRIMERA_bertscore_precision,PRIMERA_bertscore_recall,PRIMERA_bertscore_f1,PEGASUS_bertscore_precision,PEGASUS_bertscore_recall,PEGASUS_bertscore_f1,BART_bertscore_precision,BART_bertscore_recall,BART_bertscore_f1,TreeSum_bertscore_precision,TreeSum_bertscore_recall,TreeSum_bertscore_f1
1202,86.85745239257812,82.6510238647461,84.70204162597656,90.318359375,88.56593322753906,89.43356323242188,87.56719970703125,83.17333221435547,85.31372833251953,89.12264251708984,85.27558135986328,87.15668487548828
1204,90.14605712890625,83.60710144042969,86.75353240966797,84.24185180664062,84.25566864013672,84.24876403808594,89.16912078857422,83.11150360107422,86.03382110595703,88.42962646484375,84.37808990478516,86.35636138916016
1205,87.33955383300781,86.6394271850586,86.98808288574219,86.279052734375,89.63704681396484,87.92599487304688,86.56790924072266,84.75381469726562,85.65125274658203,86.66841125488281,89.5325927734375,88.07721710205078
1206,86.99237823486328,81.78723907470703,84.3095474243164,88.567138671875,83.97185516357422,86.20830535888672,85.83509826660156,81.03407287597656,83.36552429199219,87.3940200805664,84.049560546875,85.68916320800781
1212,88.15318298339844,84.46648406982422,86.27046203613281,88.39960479736328,85.37866973876953,86.86288452148438,86.2156982421875,82.55001068115234,84.34304809570312,86.95231628417969,85.79036712646484,86.367431640625
1214,85.71713256835938,82.65219116210938,84.15676879882812,81.75337219238281,84.6305160522461,83.16706085205078,88.52399444580078,85.13835144042969,86.79816436767578,87.64513397216797,85.33333587646484,86.47378540039062
1216,83.30839538574219,81.33818054199219,82.31149291992188,82.14701080322266,81.78193664550781,81.96407318115234,82.44306945800781,80.02774810791016,81.21745300292969,81.4656753540039,82.3247299194336,81.89295196533203
1223,87.20515441894531,86.49348449707031,86.84786224365234,90.44036102294922,88.82705688476562,89.62644958496094,89.51152038574219,89.29924011230469,89.4052505493164,81.71388244628906,80.8296890258789,81.26937866210938
1224,86.22197723388672,82.57886505126953,84.36111450195312,84.27188110351562,85.95064544677734,85.10298919677734,87.36874389648438,83.1878890991211,85.2270736694336,88.01327514648438,86.69818115234375,87.35077667236328
1226,87.50435638427734,83.41350555419922,85.40997314453125,90.30841064453125,88.07997131347656,89.1802749633789,85.18975830078125,83.4516372680664,84.31173706054688,86.85420989990234,88.9184341430664,87.87420654296875
1229,81.90595245361328,82.0482406616211,81.97703552246094,81.73467254638672,82.25052642822266,81.99178314208984,82.05089569091797,81.50664520263672,81.77786254882812,82.2088623046875,83.2942886352539,82.74801635742188
1232,87.01834869384766,81.73855590820312,84.29586029052734,87.77826690673828,82.91840362548828,85.2791519165039,88.80895233154297,83.01876831054688,85.81629943847656,80.91654205322266,78.89927673339844,79.89517974853516
1234,82.31201171875,80.77355194091797,81.53553009033203,88.4374771118164,86.11056518554688,87.25851440429688,88.680419921875,83.93525695800781,86.24262237548828,83.48899841308594,81.98873901367188,82.7320785522461
1238,89.20631408691406,86.11376190185547,87.63276672363281,86.20845031738281,86.60179138183594,86.40467834472656,88.5647201538086,84.8229751586914,86.65348052978516,88.76741027832031,86.25215911865234,87.49169921875
1239,88.42410278320312,85.39136505126953,86.88127899169922,87.08045196533203,85.53768157958984,86.30217742919922,87.88350677490234,83.46562957763672,85.61761474609375,86.1602783203125,86.46491241455078,86.31233215332031
1243,85.89460754394531,83.2919921875,84.57328796386719,84.09854125976562,82.72949981689453,83.40840148925781,86.68582153320312,81.41930389404297,83.97007751464844,86.00751495361328,84.51692199707031,85.25570678710938
1244,90.16488647460938,88.0726318359375,89.10647583007812,89.40556335449219,88.81717681884766,89.11039733886719,89.89997863769531,86.58854675292969,88.21319580078125,90.26599884033203,87.5189208984375,88.8712387084961
1249,84.41654968261719,82.30330657958984,83.34652709960938,88.60073852539062,86.99529266357422,87.7906723022461,86.02318572998047,82.96784210205078,84.4678955078125,90.28105163574219,88.0418930053711,89.14741516113281
1254,85.24906921386719,86.86991882324219,86.05186462402344,86.97445678710938,88.175048828125,87.57064056396484,84.9580307006836,85.72701263427734,85.34078979492188,85.52433013916016,88.26933288574219,86.87515258789062
1257,96.68309783935547,92.50215911865234,94.54642486572266,97.55119323730469,94.06265258789062,95.7751693725586,91.99202728271484,89.84850311279297,90.90763092041016,93.37510681152344,89.3843765258789,91.33617401123047
1258,88.214599609375,86.21440124511719,87.2030258178711,85.88615417480469,87.30933380126953,86.5918960571289,87.3139877319336,85.41487121582031,86.35398864746094,84.75152587890625,85.57469940185547,85.16111755371094
1259,88.0234603881836,86.89317321777344,87.45466613769531,88.13871002197266,90.27864837646484,89.19584655761719,87.08291625976562,86.15478515625,86.6163558959961,88.78180694580078,89.12757110595703,88.95435333251953
1269,88.78929901123047,87.01383972167969,87.89260864257812,89.78057098388672,88.83668518066406,89.3061294555664,87.65026092529297,84.95014953613281,86.2790756225586,91.65855407714844,90.81228637695312,91.23345947265625
1271,88.49361419677734,83.60537719726562,85.98007202148438,86.45169830322266,84.65031433105469,85.54151916503906,86.91754913330078,82.98755645751953,84.90709686279297,85.94328308105469,84.64448547363281,85.28893280029297
1272,88.45414733886719,85.04341888427734,86.71526336669922,91.90181732177734,87.27474212646484,89.52853393554688,86.4526596069336,83.16690063476562,84.7779541015625,89.7243881225586,87.98088073730469,88.84407806396484
1275,85.78549194335938,85.05239868164062,85.41737365722656,88.29114532470703,89.92898559570312,89.1025390625,87.60855102539062,86.8828353881836,87.24418640136719,88.1871566772461,87.61703491210938,87.90117645263672
1276,84.16730499267578,82.96741485595703,83.56305694580078,85.60285949707031,83.45149230957031,84.51348876953125,89.45577239990234,83.87139129638672,86.57361602783203,89.41456604003906,85.81470489501953,87.5776596069336
1277,94.03021240234375,86.5096206665039,90.11328125,96.33562469482422,94.67512512207031,95.49815368652344,96.26459503173828,87.0930404663086,91.4494400024414,87.85215759277344,83.50987243652344,85.62599182128906
1278,88.44337463378906,84.68363189697266,86.5226821899414,86.84696197509766,87.16566467285156,87.00601959228516,87.08336639404297,84.33638763427734,85.6878662109375,85.4284439086914,87.6245346069336,86.5125503540039
1279,87.64131164550781,84.45849609375,86.02046966552734,88.25162506103516,86.39896392822266,87.31546020507812,87.15508270263672,83.68154907226562,85.38300323486328,86.30361938476562,85.86336517333984,86.08293151855469
1283,88.39720153808594,83.77285766601562,86.0229263305664,85.8538589477539,84.17560577392578,85.0064468383789,85.97505950927734,82.01739501953125,83.94961547851562,88.72541046142578,84.43206787109375,86.5255126953125
1290,90.6645278930664,85.60903930664062,88.06429290771484,87.1454086303711,85.51130676269531,86.32061767578125,86.67013549804688,83.51043701171875,85.06095123291016,86.628662109375,84.82010650634766,85.71484375
1291,90.56655883789062,88.44601440429688,89.49372100830078,87.61690521240234,89.67302703857422,88.63304138183594,86.71566009521484,85.33819580078125,86.02140808105469,85.61856842041016,85.7369384765625,85.67771911621094
1293,85.48377990722656,84.681884765625,85.08094787597656,87.85530090332031,87.51660919189453,87.68563079833984,89.51306915283203,86.75833892822266,88.11418151855469,85.6707763671875,84.8339614868164,85.25031280517578
1296,86.68473052978516,83.35189819335938,84.98564910888672,86.2869644165039,83.91480255126953,85.08435821533203,83.77921295166016,81.85918426513672,82.80806732177734,88.71290588378906,84.05258178710938,86.31988525390625
1299,87.06096649169922,85.18427276611328,86.1124038696289,89.2989730834961,87.80791473388672,88.54717254638672,89.54490661621094,87.91361999511719,88.72176361083984,89.13549041748047,89.00297546386719,89.06918334960938
1301,84.02515411376953,81.86776733398438,82.93243408203125,84.03762817382812,82.75193786621094,83.38983154296875,82.27303314208984,80.26849365234375,81.2583999633789,84.42647552490234,81.48834228515625,82.93138885498047
1302,90.97380065917969,88.9013671875,89.92565155029297,89.65486145019531,90.93302154541016,90.28941345214844,89.4102783203125,87.69857025146484,88.54615783691406,88.94720458984375,90.31832122802734,89.62751770019531
1308,82.46238708496094,80.15037536621094,81.28994750976562,83.06392669677734,80.20841217041016,81.61119842529297,83.4119644165039,80.18540954589844,81.76687622070312,83.64839172363281,81.93266296386719,82.78163146972656
1312,88.79682922363281,86.32386779785156,87.54289245605469,92.13378143310547,88.6865005493164,90.37728118896484,88.11749267578125,84.80142974853516,86.42767333984375,90.35973358154297,87.98957824707031,89.1589126586914
1314,90.36172485351562,86.7158432006836,88.50125122070312,92.3170166015625,87.99079895019531,90.10200500488281,85.5155029296875,83.23374938964844,84.35919952392578,92.80135345458984,87.73867797851562,90.19902801513672
1316,87.43594360351562,85.07156372070312,86.237548828125,91.57211303710938,89.61753845214844,90.58427429199219,88.80097961425781,85.78019714355469,87.26445770263672,88.44059753417969,87.7451171875,88.09148406982422
1318,87.2640380859375,84.92271423339844,86.07745361328125,88.72469329833984,87.45509338378906,88.0853271484375,87.45072174072266,83.76065826416016,85.56591796875,89.18729400634766,87.25492095947266,88.21052551269531
1319,87.015380859375,83.96134185791016,85.4610824584961,88.02587127685547,84.9960708618164,86.48444366455078,88.48805236816406,83.76895904541016,86.06385803222656,87.47533416748047,85.77586364746094,86.61726379394531
1320,86.07909393310547,86.2728271484375,86.17584991455078,89.69482421875,88.39865112304688,89.0420150756836,85.69522857666016,84.65544128417969,85.17216491699219,89.23065948486328,88.70304107666016,88.96607208251953
1322,86.4798583984375,85.99549865722656,86.23699188232422,87.59761810302734,89.20335388183594,88.39319610595703,86.98004150390625,85.11127471923828,86.0355224609375,87.16415405273438,86.86282348632812,87.01322937011719
1324,86.91525268554688,87.13292694091797,87.0239486694336,86.81695556640625,87.72354125976562,87.26789093017578,86.71257781982422,85.39751434326172,86.05001831054688,87.81202697753906,89.9305191040039,88.85865020751953
1326,89.40160369873047,87.4327392578125,88.40621185302734,86.5763931274414,86.68303680419922,86.62968444824219,85.01828002929688,84.29972839355469,84.65747833251953,85.86327362060547,86.86734771728516,86.36239624023438
1327,88.38473510742188,84.71983337402344,86.51348876953125,90.71578979492188,86.79551696777344,88.71236419677734,87.88829040527344,83.90254974365234,85.84917449951172,90.8065414428711,86.02289581298828,88.35001373291016
1329,85.69440460205078,86.18986511230469,85.94141387939453,87.40091705322266,88.06792449951172,87.73314666748047,83.16175079345703,83.91860961914062,83.53846740722656,88.3431396484375,89.25861358642578,88.79851531982422
1330,84.95506286621094,85.1617202758789,85.05826568603516,84.83450317382812,86.07945251464844,85.45244598388672,85.9693603515625,84.24063110351562,85.0962142944336,83.16880798339844,84.86280822753906,84.00727081298828
1333,92.44269561767578,92.40336608886719,92.42301940917969,90.39327239990234,92.47071838378906,91.42019653320312,89.38347625732422,88.67462921142578,89.02764892578125,86.22920227050781,88.75501251220703,87.473876953125
1335,84.89095306396484,82.4533462524414,83.65438842773438,85.3402328491211,85.17831420898438,85.25920104980469,84.49658203125,81.29265594482422,82.86365509033203,88.04927062988281,85.86170959472656,86.94173431396484
1337,87.67866516113281,85.43074798583984,86.54010772705078,85.87076568603516,86.28642272949219,86.07809448242188,85.96015930175781,85.02050018310547,85.48773956298828,87.00306701660156,85.92620849609375,86.4612808227539
1339,88.00212097167969,86.07321166992188,87.0269775390625,85.46224975585938,87.81658172607422,86.62342071533203,86.71075439453125,85.4045181274414,86.05267333984375,85.84620666503906,88.56864929199219,87.1861801147461
1340,82.3224868774414,81.53234100341797,81.9255142211914,82.3093032836914,81.74654388427734,82.0269546508789,84.77056121826172,79.99275970458984,82.31238555908203,82.98534393310547,81.25260162353516,82.10983276367188
1342,85.95281982421875,88.16117095947266,87.0429916381836,83.78096771240234,90.71129608154297,87.10850524902344,84.48094177246094,85.73275756835938,85.10224151611328,87.86735534667969,91.50605010986328,89.64979553222656
1344,89.12422943115234,85.2732162475586,87.15620422363281,86.17745971679688,87.47459411621094,86.82117462158203,89.378662109375,85.56648254394531,87.4310302734375,88.3368148803711,87.93016052246094,88.13301849365234
1345,83.34558868408203,83.66587829589844,83.50542449951172,83.01371002197266,83.40145111083984,83.20713806152344,84.32833099365234,81.80221557617188,83.04606628417969,84.88175964355469,84.02685546875,84.45214080810547
1346,87.8175048828125,87.87101745605469,87.84424591064453,85.61580657958984,83.51614379882812,84.55294036865234,88.48976135253906,85.49116516113281,86.96463012695312,84.57456970214844,83.61073303222656,84.08988189697266
1353,85.25318145751953,86.01155090332031,85.63068389892578,86.8828353881836,88.06214904785156,87.46851348876953,88.32899475097656,87.08963012695312,87.7049331665039,87.2352294921875,88.09193420410156,87.66149139404297
1355,82.72098541259766,81.57557678222656,82.14429473876953,81.3440170288086,82.17089080810547,81.75536346435547,83.4865951538086,80.94970703125,82.19857788085938,82.74327850341797,82.95111083984375,82.84706115722656
1357,88.22021484375,85.69623565673828,86.93991088867188,94.56588745117188,88.5936050415039,91.48237609863281,92.35260772705078,86.08724212646484,89.10993194580078,88.75808715820312,89.02153015136719,88.88961791992188
1365,91.06694793701172,86.49984741210938,88.72466278076172,87.78205108642578,88.35855865478516,88.0693588256836,87.54743194580078,83.05792999267578,85.24361419677734,89.38134002685547,87.08625030517578,88.2188720703125
1366,84.40005493164062,84.4652328491211,84.43263244628906,83.34172058105469,84.57418823242188,83.95343017578125,82.35782623291016,82.33049011230469,82.34415435791016,85.31156921386719,84.95365142822266,85.13223266601562
1367,84.4111328125,80.58148956298828,82.45186614990234,83.5206527709961,82.07897186279297,82.79353332519531,83.83447265625,80.46533203125,82.1153564453125,84.7090835571289,82.72209930419922,83.70379638671875
1368,86.00527954101562,82.58512878417969,84.2605209350586,87.1545639038086,84.88179779052734,86.003173828125,88.02812957763672,83.81805419921875,85.87152099609375,87.34016418457031,85.38247680664062,86.3502197265625
1369,89.24530792236328,85.24260711669922,87.19804382324219,86.94461059570312,83.7265853881836,85.30525970458984,88.57546997070312,83.6120376586914,86.022216796875,87.88933563232422,85.94737243652344,86.90750885009766
1370,87.07563781738281,84.9382095336914,85.99364471435547,88.375244140625,85.10237121582031,86.70793151855469,86.71404266357422,83.62265014648438,85.14028930664062,86.19974517822266,85.96192932128906,86.08067321777344
1375,83.48150634765625,84.3056411743164,83.89155578613281,87.56768035888672,87.52911376953125,87.54839324951172,85.75511932373047,84.17855072021484,84.95951843261719,88.45307159423828,87.86750793457031,88.1593246459961
1376,83.22332763671875,82.01009368896484,82.61225128173828,87.5254898071289,86.22048950195312,86.86808776855469,84.58756256103516,82.46532440185547,83.51296997070312,83.6191635131836,84.06580352783203,83.84188842773438
1378,81.99714660644531,79.98297882080078,80.97754669189453,83.15670776367188,81.97381591796875,82.56102752685547,84.64863586425781,80.16059112548828,82.34349822998047,83.43034362792969,81.72077941894531,82.56671905517578
1381,85.53572845458984,83.92098236083984,84.72065734863281,88.2318115234375,87.51728820800781,87.87309265136719,88.35445404052734,85.56206512451172,86.93584442138672,87.39350128173828,86.93524932861328,87.16377258300781
1383,82.87924194335938,80.52777099609375,81.68658447265625,82.52490997314453,80.91014862060547,81.70955657958984,81.89238739013672,79.66944122314453,80.765625,82.27017974853516,79.8121109008789,81.02250671386719
1384,85.55988311767578,83.37059783935547,84.4510498046875,85.0194091796875,83.6634292602539,84.33596801757812,88.9577865600586,83.85344696044922,86.33023834228516,85.36293029785156,83.98739624023438,84.66957092285156
1385,88.21910858154297,84.46923065185547,86.30345153808594,88.91033172607422,87.0975112915039,87.99459075927734,88.50794982910156,84.54532623291016,86.48126983642578,84.22588348388672,85.42127227783203,84.81936645507812
1387,90.63327026367188,86.14376831054688,88.33151245117188,88.96216583251953,86.87316131591797,87.90525817871094,86.856201171875,84.21150207519531,85.5134048461914,89.37996673583984,86.91639709472656,88.13097381591797
1389,89.94699096679688,88.12126922607422,89.02477264404297,86.5778579711914,88.24951934814453,87.40570068359375,89.19446563720703,86.59007263183594,87.87297821044922,89.73782348632812,86.96795654296875,88.33118438720703
1391,87.55351257324219,86.40458679199219,86.97525787353516,87.09083557128906,85.59866333007812,86.33830261230469,84.0940933227539,82.83353424072266,83.45906066894531,86.06793975830078,85.9527587890625,86.01031494140625
1394,83.40847778320312,82.75725555419922,83.08158874511719,85.49237823486328,91.4395751953125,88.36602783203125,84.76348876953125,85.25848388671875,85.01026916503906,86.64575958251953,90.86968994140625,88.70747375488281
1396,86.02076721191406,83.44403076171875,84.71280670166016,85.46837615966797,85.28861236572266,85.37840270996094,81.71951293945312,81.27596282958984,81.49713134765625,86.74382019042969,87.32908630371094,87.03546905517578
1397,89.91218566894531,85.3075180053711,87.54935455322266,90.8035659790039,87.07368469238281,88.89952087402344,84.98641204833984,81.84983825683594,83.38864135742188,81.25794219970703,79.61323547363281,80.42718505859375
1398,87.06898498535156,83.93754577636719,85.47460174560547,87.28582763671875,86.33898162841797,86.80982971191406,87.3677749633789,84.31063079833984,85.81198120117188,86.5106201171875,86.12272644042969,86.31623077392578
1400,84.57149505615234,82.88701629638672,83.72077941894531,87.19066619873047,86.33135223388672,86.75888061523438,86.66522216796875,83.39856719970703,85.00051879882812,86.50958251953125,84.80530548095703,85.64896392822266
1403,86.68211364746094,83.97691345214844,85.30807495117188,89.10060119628906,85.50985717773438,87.268310546875,88.0486831665039,83.70699310302734,85.82296752929688,87.04486846923828,86.30198669433594,86.67183685302734
1404,83.93391418457031,83.35626983642578,83.64408874511719,89.47886657714844,89.55414581298828,89.51648712158203,87.49735260009766,86.50653076171875,86.99911499023438,89.68850708007812,88.3771743774414,89.02801513671875
1405,85.37075805664062,82.30337524414062,83.80899810791016,91.79508209228516,87.51708221435547,89.60504913330078,87.2950439453125,84.511962890625,85.8809585571289,89.89478302001953,85.68929290771484,87.7416763305664
1406,86.53804016113281,84.56134796142578,85.53827667236328,89.59968566894531,89.54742431640625,89.57354736328125,88.83226776123047,84.52531433105469,86.62529754638672,91.71863555908203,87.59883880615234,89.61141967773438
1408,89.44632720947266,84.40274810791016,86.85137939453125,88.54273986816406,87.77080535888672,88.15509033203125,87.37744140625,82.89727020263672,85.07841491699219,90.53364562988281,87.3437728881836,88.91010284423828
1409,88.03095245361328,84.3482666015625,86.1502685546875,88.54491424560547,85.89707946777344,87.20089721679688,88.36668395996094,83.59434509277344,85.91429901123047,90.57685852050781,87.19770050048828,88.85516357421875
1415,92.09201049804688,87.68590545654297,89.8349609375,92.78878021240234,89.79032897949219,91.26493072509766,89.97289276123047,86.7777328491211,88.346435546875,92.3834457397461,90.69681549072266,91.53235626220703
1419,88.4826889038086,85.91590118408203,87.18040466308594,89.7109146118164,88.3525161743164,89.02652740478516,87.84494018554688,85.65571594238281,86.73651885986328,89.90068054199219,87.59053802490234,88.73058319091797
1420,86.8669662475586,86.0749282836914,86.4691390991211,84.77021789550781,87.06436157226562,85.9019775390625,85.54910278320312,84.5535888671875,85.0484390258789,87.10040283203125,86.58660888671875,86.8427505493164
1422,83.89353942871094,83.70138549804688,83.79735565185547,87.82344055175781,86.45227813720703,87.1324691772461,83.42744445800781,83.28559112548828,83.35646057128906,87.79707336425781,86.8979263305664,87.34518432617188
1426,85.0960693359375,83.38225555419922,84.23045349121094,83.03041076660156,81.34973907470703,82.18148040771484,82.7449951171875,79.68921661376953,81.18836212158203,83.73753356933594,81.52188873291016,82.61486053466797
1430,88.87638092041016,85.73346710205078,87.27664184570312,91.24139404296875,88.16108703613281,89.67479705810547,87.74244689941406,84.43075561523438,86.05475616455078,91.723388671875,87.83045196533203,89.7347183227539
1432,87.8042221069336,84.08245849609375,85.90304565429688,89.3399429321289,86.14088439941406,87.71125793457031,87.67900085449219,83.19886779785156,85.38021087646484,87.76026153564453,86.0341796875,86.88865661621094
1433,87.84107208251953,84.49305725097656,86.1345443725586,96.34545135498047,93.24003601074219,94.7673110961914,87.85325622558594,84.4257583618164,86.10540771484375,89.13177490234375,89.19630432128906,89.16402435302734
1436,85.38823699951172,82.4000244140625,83.86752319335938,85.418701171875,85.2471694946289,85.33285522460938,83.56427001953125,82.18759155273438,82.8702163696289,84.10466003417969,84.2424545288086,84.17350006103516
1437,89.07673645019531,84.43545532226562,86.69402313232422,88.74517822265625,84.31652069091797,86.47418975830078,85.45201110839844,81.34150695800781,83.34610748291016,88.6162338256836,83.99760437011719,86.24513244628906
1441,91.7472915649414,89.38107299804688,90.5487289428711,88.60668182373047,89.03107452392578,88.81837463378906,87.19136810302734,86.15693664550781,86.67105865478516,87.66230010986328,87.95204162597656,87.80693054199219
1446,85.19513702392578,84.66657257080078,84.9300308227539,86.9070816040039,86.99337005615234,86.95020294189453,85.88016510009766,85.09841918945312,85.48750305175781,86.81450653076172,87.05897521972656,86.93656921386719
1447,84.41444396972656,82.40874481201172,83.3995361328125,85.39214324951172,85.238037109375,85.31501770019531,84.6700210571289,83.48757934570312,84.07463836669922,84.74793243408203,86.15260314941406,85.44448852539062
1448,88.62936401367188,85.89677429199219,87.2416763305664,87.36283874511719,86.36307525634766,86.86007690429688,89.68095397949219,85.22698974609375,87.39726257324219,89.02932739257812,86.6939926147461,87.84614562988281
1452,84.79574584960938,80.47532653808594,82.57907104492188,84.38806915283203,83.06838989257812,83.72303009033203,83.46733093261719,79.93437957763672,81.66265869140625,83.58118438720703,81.93638610839844,82.75061798095703
1453,91.24365234375,89.68404388427734,90.45712280273438,88.86902618408203,88.27581024169922,88.57142639160156,88.16874694824219,86.30006408691406,87.22440338134766,91.6629409790039,91.19049072265625,91.42610168457031
1455,88.77111053466797,85.10648345947266,86.90017700195312,87.30848693847656,87.3215103149414,87.31500244140625,87.5972900390625,83.07488250732422,85.27616882324219,86.51325225830078,85.36815643310547,85.9368896484375
1456,81.12639617919922,80.6986083984375,80.91193389892578,78.96503448486328,80.3722915649414,79.66244506835938,78.58771514892578,79.57630920410156,79.07892608642578,80.87191009521484,81.36237335205078,81.11639404296875
1458,89.0851058959961,90.53424835205078,89.8038330078125,89.43380737304688,91.59374237060547,90.50088500976562,85.40650939941406,86.55821228027344,85.97850036621094,89.2497329711914,91.03418731689453,90.13312530517578
1459,85.12486267089844,83.50977325439453,84.3095932006836,89.51637268066406,89.42139434814453,89.46885681152344,88.15852355957031,84.80131530761719,86.44734191894531,89.10536193847656,88.28584289550781,88.69371032714844
1460,86.02633666992188,84.74960327148438,85.38319396972656,89.69906616210938,89.54280853271484,89.62086486816406,90.14114379882812,86.72100067138672,88.39800262451172,87.56192016601562,88.52102661132812,88.03886413574219
1461,88.47956848144531,86.58269500732422,87.52085876464844,86.50682830810547,86.58718872070312,86.5469970703125,85.67853546142578,85.0262222290039,85.35112762451172,86.60200500488281,86.4755859375,86.53874969482422
1464,86.4847640991211,83.18230438232422,84.8013916015625,88.64643859863281,87.05400085449219,87.84300231933594,87.33553314208984,83.2876205444336,85.26355743408203,87.30211639404297,86.08997344970703,86.69181060791016
1465,91.61168670654297,87.57178497314453,89.54618835449219,97.32963562011719,92.9555892944336,95.09233856201172,90.78842163085938,87.3956069946289,89.0597152709961,91.81893920898438,89.84558868408203,90.82154846191406
1466,89.46259307861328,87.03984069824219,88.23458862304688,87.10348510742188,86.2989501953125,86.69934844970703,88.19306945800781,85.25789642333984,86.70064544677734,89.08695220947266,87.07384490966797,88.06889343261719
1467,86.27944946289062,85.14808654785156,85.71003723144531,92.53157806396484,87.04010009765625,89.7018814086914,85.65815734863281,82.01925659179688,83.79922485351562,88.1353530883789,86.01245880126953,87.06096649169922
1468,89.914794921875,84.31414031982422,87.02445220947266,87.94611358642578,86.33100128173828,87.13106536865234,87.73088073730469,83.22916412353516,85.42076110839844,88.75370025634766,85.93644714355469,87.32235717773438
1470,89.97428131103516,84.58610534667969,87.19703674316406,90.0197982788086,86.43568420410156,88.19134521484375,88.98501586914062,83.64501953125,86.232421875,89.7421646118164,86.9632568359375,88.33086395263672
1476,89.60545349121094,83.21239471435547,86.29067993164062,86.93921661376953,85.97882080078125,86.45635223388672,86.14614868164062,81.61177825927734,83.81768798828125,80.84181213378906,79.06189727783203,79.94194793701172
1482,85.39718627929688,82.5902099609375,83.97024536132812,84.22696685791016,85.25152587890625,84.73614501953125,83.92375946044922,81.05528259277344,82.46458435058594,85.25316619873047,84.26446533203125,84.75592803955078
1485,83.3770751953125,82.62165832519531,82.99764251708984,88.3924789428711,88.52156066894531,88.45697021484375,84.38451385498047,83.0296401977539,83.70159149169922,89.46217346191406,89.19313049316406,89.32744598388672
1487,89.3687744140625,84.59165954589844,86.91462707519531,88.84466552734375,86.0956802368164,87.44857025146484,86.22325134277344,83.46097564697266,84.81963348388672,89.39790344238281,85.97685241699219,87.65401458740234
1490,87.30821228027344,85.9312744140625,86.61427307128906,87.69033813476562,87.79824829101562,87.7442626953125,88.12995147705078,84.70808410644531,86.38513946533203,89.79946899414062,87.87763214111328,88.82815551757812
1491,86.2896499633789,83.31952667236328,84.77857971191406,88.05622863769531,85.7817153930664,86.90409088134766,86.1855239868164,81.5149917602539,83.78521728515625,88.89395904541016,86.5078125,87.68465423583984
1493,90.22845458984375,88.96354675292969,89.59153747558594,91.3200454711914,91.38196563720703,91.35099792480469,88.2405014038086,88.40031433105469,88.3203353881836,85.49967956542969,88.1117172241211,86.78604125976562
1494,89.77154541015625,86.18677520751953,87.9426498413086,88.51895141601562,86.95466613769531,87.7298355102539,87.5557861328125,84.886474609375,86.20046997070312,89.17977905273438,90.411865234375,89.79158782958984
1496,88.42108917236328,84.8989486694336,86.62423706054688,90.08753204345703,87.62861633300781,88.841064453125,88.57147979736328,84.43876647949219,86.45576477050781,92.35342407226562,91.22218322753906,91.78431701660156
1499,86.47909545898438,84.09893798828125,85.27240753173828,86.50431823730469,84.51652526855469,85.49887084960938,86.8053207397461,83.90934753417969,85.33277130126953,86.31597900390625,85.12580871582031,85.71675109863281
1501,87.83113098144531,85.48548126220703,86.6424331665039,87.17646789550781,87.47712707519531,87.3265380859375,88.34932708740234,85.23151397705078,86.76242065429688,86.86044311523438,86.56688690185547,86.71341705322266
1502,88.60163879394531,84.9761734008789,86.75104522705078,87.58832550048828,85.77151489257812,86.67039489746094,88.2680435180664,82.83551788330078,85.46553802490234,85.5704345703125,84.20304870605469,84.88123321533203
1509,87.57783508300781,88.39852905273438,87.98626708984375,86.33121490478516,89.10350036621094,87.6954574584961,86.46247100830078,86.58544158935547,86.52391052246094,86.08920288085938,89.5796890258789,87.79976654052734
1512,86.45225524902344,86.64728546142578,86.5496597290039,87.81481170654297,86.51090240478516,87.15797424316406,85.82611846923828,84.06634521484375,84.93711853027344,88.19851684570312,85.60446166992188,86.88213348388672
1513,87.4955825805664,85.30168151855469,86.38470458984375,85.57051086425781,84.36109161376953,84.96149444580078,87.48371887207031,83.98628997802734,85.69933319091797,85.02484893798828,84.05111694335938,84.5351791381836
1514,83.25447845458984,79.18364715576172,81.16805267333984,82.62507629394531,79.8893814086914,81.23420715332031,82.87808990478516,79.08204650878906,80.93558502197266,91.00348663330078,88.63932800292969,89.80585479736328
1515,89.50515747070312,85.46612548828125,87.43902587890625,87.05257415771484,87.16014099121094,87.10633087158203,89.05908203125,84.77751159667969,86.86557006835938,85.07305145263672,84.07201385498047,84.56957244873047
1521,87.53619384765625,84.95500183105469,86.22628784179688,87.6843032836914,84.74038696289062,86.18721008300781,86.81857299804688,82.77003479003906,84.74597930908203,89.10041046142578,85.4744644165039,87.24978637695312
1524,86.4635238647461,85.99755859375,86.22991180419922,81.77857208251953,84.3075942993164,83.02381896972656,91.16757202148438,88.8812255859375,90.0098876953125,82.26422882080078,83.53822326660156,82.89633178710938
1525,89.76813507080078,83.73421478271484,86.64625549316406,89.30245971679688,84.22811126708984,86.69109344482422,83.02730560302734,81.80573272705078,82.4119873046875,87.17098999023438,85.17630004882812,86.16210174560547
1526,89.14095306396484,85.02033233642578,87.03189086914062,87.21927642822266,85.20269775390625,86.19918823242188,87.6938247680664,83.15291595458984,85.36302185058594,88.20944213867188,84.15605163574219,86.13508605957031
1527,85.34280395507812,82.92542266845703,84.11674499511719,87.32731628417969,86.28019714355469,86.80059051513672,84.95024108886719,81.72307586669922,83.305419921875,84.62590026855469,84.12572479248047,84.37506866455078
