sample_id,flat_1024_fluency,flat_overlap_fluency,treesum_fluency
3249,0.7876181412146006,0.7876181682409081,0.9509171885658918
3264,0.9567257619815003,0.9550004649000055,0.9421401025598276
3268,0.8096770176540545,0.7903626682652548,0.8307788475935741
3271,0.934711368597441,0.9359646354517768,0.9561150941657768
3273,0.9385314309079242,0.9385314029322864,0.8960180508886286
3274,0.9523219468677796,0.95294187088677,0.7826365349819068
3280,0.9555986388890785,0.9572113189590412,0.9446527916446466
3282,0.834052148508018,0.9321667961736784,0.8119063838713744
3285,0.9426783358293147,0.9178739159534792,0.9151513093438168
3286,0.7689266630865632,0.7368081863883327,0.9415708904533979
3296,0.9431807658809347,0.9431807858475688,0.9589581335365115
3297,0.8753329788035665,0.8350619342524951,0.8854083646585222
3298,0.8136092811200162,0.8136093781774686,0.8627104163503975
3307,0.9503104518262419,0.9585460217573097,0.9621877768263942
3311,0.9446517147153832,0.9446517344123755,0.9591369833301299
3312,0.8414263927284484,0.9265491935609789,0.8215438462178948
3326,0.8529213593557959,0.9556936398383384,0.8750501160403383
3329,0.9591255209539118,0.9558487086033703,0.9596390953407999
3334,0.9336583342148789,0.6558573380571856,0.9266018421251785
3339,0.9569168495297998,0.87066262039647,0.9475308619111621
3342,0.9032556270135333,0.9032555831815402,0.9566719334073192
3345,0.9383915618649384,0.9524025226407337,0.9509049299003313
3346,0.9231366907713716,0.9231366740932678,0.8660689384702682
3367,0.9551025453806246,0.9551025431970009,0.9526502362935159
3372,0.8384416838566744,0.8511499451814023,0.8369650457909138
3377,0.9493780873201919,0.9405806699748912,0.9578569008012117
3385,0.9068163168002509,0.9132653735585851,0.9220460877250691
3395,0.955401983119808,0.9554752195469369,0.9120067699881117
3398,0.9568787028517429,0.9568787052916649,0.9175767156320421
3403,0.7790750897113007,0.8679352608935481,0.9525023686578402
3406,0.9618859753388598,0.9618859674439157,0.9583511911835494
3409,0.9456968855495296,0.954990554704862,0.8810661593848735
3432,0.7201003428253508,0.7253757157129813,0.8302931046937291
3434,0.9010658302243753,0.8930922813015312,0.9031977071982035
3436,0.9635300932583988,0.9494549531768481,0.830136204922891
3441,0.8018729292075907,0.9538597630995194,0.9490629263406652
3444,0.9626495181951196,0.9626494914504177,0.9626495162514652
3453,0.909724781870644,0.9097247716119512,0.9434053740165418
3456,0.9367681805272842,0.9358876262934321,0.9526652842434749
3458,0.9522021164604191,0.9522021049418932,0.8398098770692435
3462,0.9504810203148198,0.9532097655047136,0.9563263330194612
3465,0.9493429133713404,0.9493429133713404,0.946190911820017
3466,0.8620471671168334,0.956304187328848,0.8771182463293355
3469,0.8577538898001023,0.8581380039221768,0.8624410020898575
3482,0.9237252101106875,0.9237250876352018,0.8894345710446335
3485,0.9511669684088044,0.9128162595956408,0.9542114348445345
3495,0.9594765428800642,0.9628752878210921,0.9605267902942913
3503,0.9607950453548241,0.9598464227792416,0.8408239919217279
3509,0.937416579845606,0.9374165839204309,0.9500149057800551
3511,0.9365475348058913,0.9365475268845083,0.952768541898533
3512,0.8687360938188968,0.8752233793253212,0.9553415695806747
3520,0.9613308298321872,0.9613308543728515,0.9007235875226206
3521,0.7766146645275129,0.8465586196851692,0.8757596411847228
3531,0.9574574322631051,0.9574574207818252,0.9415140975124572
3533,0.9498228542342602,0.9561100529753299,0.8811163319872847
3539,0.9466479378863893,0.9466479204871652,0.6632784271191797
3551,0.9378120418559762,0.9291459101474628,0.8319609375328048
3559,0.9252829483394118,0.9379645320749501,0.939961291039516
3561,0.9582883994940463,0.9582884167365018,0.9444632061154524
3567,0.8609314253326145,0.9419671149138343,0.9545586836572865
3568,0.9542880766597067,0.9425666964139514,0.948222851849259
3570,0.9557845453919903,0.9557845453919903,0.950182481740477
3572,0.9577068091232539,0.9577068108776841,0.9647876920821645
3574,0.8501663482370183,0.8501874188767534,0.9565122748250272
3586,0.9608447626191867,0.9183005692478448,0.9594278963726909
3588,0.9281971790050776,0.9481417772977052,0.9047311971039328
3589,0.9470255300967912,0.9475040222368892,0.8766700444406808
3597,0.9224819812812194,0.9447324581192332,0.955452384669203
3603,0.9543744462313208,0.954374430934978,0.9546099913509055
3608,0.951269321597823,0.951269321597823,0.9459385627690201
3619,0.6015735398728783,0.5226759362106322,0.8703227283501445
3621,0.960117438454171,0.9591583408280666,0.9549554099233466
3622,0.9577055727434843,0.9577055972354338,0.9565263942169847
3625,0.9571560911931318,0.9551570957326612,0.9218322698175744
3626,0.9439667675772692,0.9439667646689258,0.9089930814779046
3630,0.9596044958185175,0.9594042193819824,0.9612311806570415
3652,0.947539298506959,0.9522325630394547,0.9371325820378876
3671,0.9510385208480433,0.948938279208237,0.9444076249708481
3675,0.9444399682536151,0.9461896942340364,0.9340644790054332
3679,0.9273009695429419,0.927300950197011,0.9467895646154165
3686,0.7609232882855068,0.950397683363635,0.9572448565214586
3690,0.9521887553143978,0.9388828476309583,0.953786827701683
3692,0.9587254553641298,0.9517749449497487,0.9581721751760863
3698,0.9305430846653031,0.9412210226686487,0.9494177882031442
3714,0.9447963693526803,0.860562041805257,0.9301367109747494
3716,0.9342308617708264,0.934521171108324,0.9511954111981854
3717,0.9432266302978493,0.9586890335856088,0.9582028114428857
3719,0.9391071606806577,0.949945565068586,0.943453594246648
3724,0.9414928925629165,0.9418481824134262,0.7932692566040764
3725,0.8944498948103747,0.8839738834300194,0.9573508300718702
3727,0.9378853045443196,0.9137975455334744,0.8925265012651477
3730,0.8562042205231492,0.9239490051622163,0.8999843061643028
3739,0.9440611660778843,0.9440611356147376,0.9492493638844137
3741,0.9412769111610736,0.8263481040232207,0.9511645464598227
3745,0.8884057574368885,0.913219542050175,0.9229105704462841
3754,0.9499780633168518,0.954431153660794,0.8860214528161785
3758,0.963455670484285,0.9634556846739167,0.8945391755736837
3763,0.9499405244136341,0.9510855434138042,0.9532727447985377
3766,0.9543076081494395,0.9543076017119395,0.9282680015847923
3770,0.9408837412478829,0.8502385491427602,0.8439163551399897
3780,0.9415192198027622,0.947653800828152,0.9329756385000397
3782,0.9561189896174502,0.9570140282865229,0.9521120988314166
3784,0.7959407051932987,0.7959407246247365,0.7772919432263387
3786,0.7993032882509002,0.7993033080998532,0.9536353832438442
3789,0.9525255419277315,0.9565270421275982,0.9527076735038625
3805,0.8186636617803651,0.7356114769382898,0.9200997714030633
3806,0.9479284543673838,0.9479284347598151,0.9521216437801102
3808,0.9514048970521647,0.9514049262565132,0.9461676628094531
3809,0.9584383877987823,0.8729480781855241,0.9565327151187517
3816,0.9570189688960582,0.9541141111319472,0.9573627583555774
3825,0.9480650591500004,0.948065025933626,0.9419737253200405
3828,0.7740056590127119,0.9439752621226047,0.8805782627426484
3834,0.9505242955819834,0.7413259907989732,0.8214418356631316
3839,0.83968691473688,0.8396869300968834,0.8837100724366367
3845,0.8075244249614165,0.9411330158211104,0.9530701288459624
